,id_venta,id_producto,producto,precio_unit,cantidad,fecha_venta,categoria,rango,precio_rango
1058,901,0,Lámpara de mesa,39.72,2,2024-05-01,Decoración,,0.0
1059,972,191,Cuadro decorativo,26.2,10,2024-05-01,Decoración,R1,0.0
1060,1245,0,Lavadora,81.58,12,2024-05-01,Electrodomésticos,,0.0
1061,1726,0,Secadora,101.27,7,2024-05-01,Electrodomésticos,,0.0
1062,1973,0,Microondas,38.03,11,2024-05-01,Electrodomésticos,,0.0
1063,2182,0,Televisor,105.46,11,2024-05-01,Electrónica,,0.0
1064,2926,0,Laptop,50.36,6,2024-05-01,Electrónica,,0.0
1065,100,103,Adorno de pared,112.16,8,2024-05-02,Decoración,R3,91-120
1066,536,0,Cortinas,107.95,1,2024-05-02,Decoración,,0.0
1067,1028,153,Cafetera,108.44,5,2024-05-02,Electrodomésticos,R3,0.0
1068,1045,0,Lavadora,51.22,4,2024-05-02,Electrodomésticos,,0.0
1069,1152,0,Heladera,116.86,5,2024-05-02,Electrodomésticos,,0.0
1070,1217,0,Horno eléctrico,88.92,8,2024-05-02,Electrodomésticos,,0.0
1071,1310,0,Plancha de vapor,43.78,9,2024-05-02,Electrodomésticos,,0.0
1072,1842,0,Heladera,65.18,1,2024-05-02,Electrodomésticos,,0.0
1073,1969,142,Batidora,72.9,1,2024-05-02,Electrodomésticos,R2,0.0
1074,2191,0,Parlantes Bluetooth,124.34,11,2024-05-02,Electrónica,,0.0
1075,2510,0,Consola de videojuegos,70.04,12,2024-05-02,Electrónica,,0.0
1076,2621,0,Parlantes Bluetooth,119.91,9,2024-05-02,Electrónica,,0.0
1077,2775,133,Auriculares,104.06,11,2024-05-02,Electrónica,R3,0.0
1078,2988,0,SmartWatch,100.8,4,2024-05-02,Electrónica,,0.0
1079,220,101,Adorno de pared,55.36,9,2024-05-03,Decoración,R1,25-66
1080,819,0,Lámpara de mesa,122.57,6,2024-05-03,Decoración,,0.0
1081,1004,123,Aspiradora,107.0,8,2024-05-03,Electrodomésticos,R3,0.0
1082,1439,142,Batidora,71.74,9,2024-05-03,Electrodomésticos,R2,0.0
1083,1819,142,Batidora,87.56,9,2024-05-03,Electrodomésticos,R2,0.0
1084,2404,133,Auriculares,102.65,4,2024-05-03,Electrónica,R3,0.0
1085,2435,131,Auriculares,39.55,3,2024-05-03,Electrónica,R1,0.0
1086,2463,0,Smartphone,67.59,2,2024-05-03,Electrónica,,0.0
1087,2985,132,Auriculares,58.92,3,2024-05-03,Electrónica,R2,0.0
1088,16,0,Cortinas,32.47,5,2024-05-04,Decoración,,0.0
1089,342,192,Cuadro decorativo,61.9,5,2024-05-04,Decoración,R2,0.0
1090,806,0,Cortinas,119.32,9,2024-05-04,Decoración,,0.0
1091,903,0,Espejo decorativo,81.45,2,2024-05-04,Decoración,,0.0
1092,1056,0,Secadora,109.52,10,2024-05-04,Electrodomésticos,,0.0
1093,1666,0,Secadora,99.75,4,2024-05-04,Electrodomésticos,,0.0
1094,1672,0,Heladera,63.1,12,2024-05-04,Electrodomésticos,,0.0
1095,1932,0,Heladera,31.46,9,2024-05-04,Electrodomésticos,,0.0
1096,311,0,Lámpara de mesa,33.89,2,2024-05-05,Decoración,,0.0
1097,353,0,Espejo decorativo,43.92,11,2024-05-05,Decoración,,0.0
1098,650,101,Adorno de pared,43.11,4,2024-05-05,Decoración,R1,25-66
1099,656,0,Cortinas,107.26,2,2024-05-05,Decoración,,0.0
1100,1387,0,Horno eléctrico,61.15,3,2024-05-05,Electrodomésticos,,0.0
1101,1484,122,Aspiradora,79.74,6,2024-05-05,Electrodomésticos,R2,0.0
1102,1845,0,Lavadora,119.69,5,2024-05-05,Electrodomésticos,,0.0
1103,2403,0,Smartphone,74.39,3,2024-05-05,Electrónica,,0.0
1104,2445,133,Auriculares,93.33,6,2024-05-05,Electrónica,R3,0.0
1105,2898,0,SmartWatch,108.81,10,2024-05-05,Electrónica,,0.0
1106,98,0,Rincón de plantas,91.3,6,2024-05-06,Decoración,,0.0
1107,550,103,Adorno de pared,98.99,8,2024-05-06,Decoración,R3,91-120
1108,751,0,Lámpara de mesa,91.99,11,2024-05-06,Decoración,,0.0
1109,915,111,Alfombra,43.37,11,2024-05-06,Decoración,R1,28-54
1110,1304,123,Aspiradora,99.07,8,2024-05-06,Electrodomésticos,R3,0.0
1111,2211,0,Parlantes Bluetooth,108.16,3,2024-05-06,Electrónica,,0.0
1112,2264,132,Auriculares,58.19,6,2024-05-06,Electrónica,R2,0.0
1113,2708,0,SmartWatch,115.3,10,2024-05-06,Electrónica,,0.0
1114,2780,0,Consola de videojuegos,65.35,6,2024-05-06,Electrónica,,0.0
1115,2801,0,Parlantes Bluetooth,97.22,1,2024-05-06,Electrónica,,0.0
1116,998,0,Rincón de plantas,65.82,1,2024-05-07,Decoración,,0.0
1117,1748,152,Cafetera,61.63,3,2024-05-07,Electrodomésticos,R2,0.0
1118,1896,0,Secadora,37.22,4,2024-05-07,Electrodomésticos,,0.0
1119,1967,0,Horno eléctrico,68.97,5,2024-05-07,Electrodomésticos,,0.0
1120,2415,131,Auriculares,35.87,5,2024-05-07,Electrónica,R1,0.0
1121,22,193,Cuadro decorativo,122.36,6,2024-05-08,Decoración,R3,0.0
1122,491,0,Lámpara de mesa,118.22,11,2024-05-08,Decoración,,0.0
1123,873,0,Espejo decorativo,120.9,6,2024-05-08,Decoración,,0.0
1124,937,0,Elementos de cerámica,121.14,2,2024-05-08,Decoración,,0.0
1125,997,0,Elementos de cerámica,56.49,10,2024-05-08,Decoración,,0.0
1126,1000,102,Adorno de pared,74.64,11,2024-05-08,Decoración,R2,66-91
1127,1146,0,Secadora,96.67,7,2024-05-08,Electrodomésticos,,0.0
1128,1175,0,Lavadora,82.41,2,2024-05-08,Electrodomésticos,,0.0
1129,1747,0,Horno eléctrico,87.9,2,2024-05-08,Electrodomésticos,,0.0
1130,1970,0,Plancha de vapor,113.7,5,2024-05-08,Electrodomésticos,,0.0
1131,1972,0,Heladera,105.49,3,2024-05-08,Electrodomésticos,,0.0
1132,2163,0,Smartphone,106.39,12,2024-05-08,Electrónica,,0.0
1133,14,0,Jarrón decorativo,29.77,5,2024-05-09,Decoración,,0.0
1134,94,0,Jarrón decorativo,34.6,1,2024-05-09,Decoración,,0.0
1135,619,0,Lámpara de mesa,43.29,11,2024-05-09,Decoración,,0.0
1136,1108,152,Cafetera,84.64,9,2024-05-09,Electrodomésticos,R2,0.0
1137,1938,153,Cafetera,107.9,11,2024-05-09,Electrodomésticos,R3,0.0
1138,2473,0,Smartphone,75.13,12,2024-05-09,Electrónica,,0.0
1139,2840,0,Consola de videojuegos,69.43,3,2024-05-09,Electrónica,,0.0
1140,2974,132,Auriculares,79.28,2,2024-05-09,Electrónica,R2,0.0
1141,1151,0,Freidora eléctrica,75.33,11,2024-05-10,Electrodomésticos,,0.0
1142,1658,152,Cafetera,94.79,12,2024-05-10,Electrodomésticos,R2,0.0
1143,2131,0,Parlantes Bluetooth,98.97,7,2024-05-10,Electrónica,,0.0
1144,2333,0,Smartphone,109.48,5,2024-05-10,Electrónica,,0.0
1145,2649,0,Proyector,44.93,5,2024-05-10,Electrónica,,0.0
1146,2679,0,Proyector,48.62,1,2024-05-10,Electrónica,,0.0
1147,2941,0,Parlantes Bluetooth,36.25,4,2024-05-10,Electrónica,,0.0
1148,219,0,Lámpara de mesa,114.9,10,2024-05-11,Decoración,,0.0
1149,460,103,Adorno de pared,93.62,6,2024-05-11,Decoración,R3,91-120
1150,1116,0,Secadora,56.24,8,2024-05-11,Electrodomésticos,,0.0
1151,1407,0,Horno eléctrico,97.47,11,2024-05-11,Electrodomésticos,,0.0
1152,1468,153,Cafetera,111.23,2,2024-05-11,Electrodomésticos,R3,0.0
1153,2364,133,Auriculares,94.13,10,2024-05-11,Electrónica,R3,0.0
1154,2672,0,Televisor,79.54,1,2024-05-11,Electrónica,,0.0
1155,2772,0,Televisor,107.31,3,2024-05-11,Electrónica,,0.0
1156,495,113,Alfombra,90.94,12,2024-05-12,Decoración,R3,89-125
1157,973,0,Espejo decorativo,54.84,5,2024-05-12,Decoración,,0.0
1158,1269,141,Batidora,46.78,5,2024-05-12,Electrodomésticos,R1,0.0
1159,1765,0,Lavadora,95.85,8,2024-05-12,Electrodomésticos,,0.0
1160,1789,141,Batidora,45.45,12,2024-05-12,Electrodomésticos,R1,0.0
1161,2860,0,Consola de videojuegos,100.61,6,2024-05-12,Electrónica,,0.0
1162,2888,0,SmartWatch,66.44,3,2024-05-12,Electrónica,,0.0
1163,147,0,Elementos de cerámica,32.0,2,2024-05-13,Decoración,,0.0
1164,1087,0,Horno eléctrico,52.09,7,2024-05-13,Electrodomésticos,,0.0
1165,1103,0,Microondas,96.18,2,2024-05-13,Electrodomésticos,,0.0
1166,1682,0,Heladera,47.08,1,2024-05-13,Electrodomésticos,,0.0
1167,1966,0,Secadora,27.27,9,2024-05-13,Electrodomésticos,,0.0
1168,2022,0,Televisor,112.05,3,2024-05-13,Electrónica,,0.0
1169,2177,0,Cámara digital,55.84,7,2024-05-13,Electrónica,,0.0
1170,2776,0,Laptop,85.59,1,2024-05-13,Electrónica,,0.0
1171,2797,0,Cámara digital,53.44,11,2024-05-13,Electrónica,,0.0
1172,2875,131,Auriculares,55.41,10,2024-05-13,Electrónica,R1,0.0
1173,214,0,Jarrón decorativo,83.4,6,2024-05-14,Decoración,,0.0
1174,286,0,Cortinas,94.53,4,2024-05-14,Decoración,,0.0
1175,609,0,Lámpara de mesa,78.44,9,2024-05-14,Decoración,,0.0
1176,1122,0,Heladera,38.84,5,2024-05-14,Electrodomésticos,,0.0
1177,1787,0,Horno eléctrico,49.02,5,2024-05-14,Electrodomésticos,,0.0
1178,1955,0,Lavadora,27.86,6,2024-05-14,Electrodomésticos,,0.0
1179,2213,0,Smartphone,30.51,9,2024-05-14,Electrónica,,0.0
1180,2635,133,Auriculares,96.21,11,2024-05-14,Electrónica,R3,0.0
1181,2956,0,Laptop,83.54,5,2024-05-14,Electrónica,,0.0
1182,678,0,Rincón de plantas,88.93,6,2024-05-15,Decoración,,0.0
1183,1257,0,Horno eléctrico,113.04,8,2024-05-15,Electrodomésticos,,0.0
1184,1540,0,Plancha de vapor,47.1,3,2024-05-15,Electrodomésticos,,0.0
1185,1739,141,Batidora,30.74,10,2024-05-15,Electrodomésticos,R1,0.0
1186,1777,0,Horno eléctrico,102.82,8,2024-05-15,Electrodomésticos,,0.0
1187,1778,153,Cafetera,112.18,12,2024-05-15,Electrodomésticos,R3,0.0
1188,2726,0,Laptop,70.78,12,2024-05-15,Electrónica,,0.0
1189,2733,0,Smartphone,75.31,5,2024-05-15,Electrónica,,0.0
1190,2972,0,Televisor,91.67,2,2024-05-15,Electrónica,,0.0
1191,660,102,Adorno de pared,71.13,9,2024-05-16,Decoración,R2,66-91
1192,736,0,Cortinas,73.3,5,2024-05-16,Decoración,,0.0
1193,1606,0,Secadora,105.33,5,2024-05-16,Electrodomésticos,,0.0
1194,1756,0,Secadora,113.61,11,2024-05-16,Electrodomésticos,,0.0
1195,1823,0,Microondas,119.18,6,2024-05-16,Electrodomésticos,,0.0
1196,2509,0,Proyector,46.93,2,2024-05-16,Electrónica,,0.0
1197,2931,0,Parlantes Bluetooth,110.22,2,2024-05-16,Electrónica,,0.0
1198,244,0,Jarrón decorativo,64.62,8,2024-05-17,Decoración,,0.0
1199,448,0,Rincón de plantas,99.24,9,2024-05-17,Decoración,,0.0
1200,667,0,Elementos de cerámica,45.2,9,2024-05-17,Decoración,,0.0
1201,1006,0,Secadora,116.9,5,2024-05-17,Electrodomésticos,,0.0
1202,1181,0,Freidora eléctrica,85.03,4,2024-05-17,Electrodomésticos,,0.0
1203,1300,0,Plancha de vapor,93.91,7,2024-05-17,Electrodomésticos,,0.0
1204,1773,0,Microondas,75.48,1,2024-05-17,Electrodomésticos,,0.0
1205,2061,0,Parlantes Bluetooth,81.99,8,2024-05-17,Electrónica,,0.0
1206,2609,0,Proyector,30.02,2,2024-05-17,Electrónica,,0.0
1207,2767,0,Cámara digital,42.61,11,2024-05-17,Electrónica,,0.0
1208,2823,0,Smartphone,61.76,11,2024-05-17,Electrónica,,0.0
1209,2971,0,Parlantes Bluetooth,74.59,7,2024-05-17,Electrónica,,0.0
1210,2999,0,Consola de videojuegos,52.08,4,2024-05-17,Electrónica,,0.0
1211,477,0,Elementos de cerámica,81.02,1,2024-05-18,Decoración,,0.0
1212,920,101,Adorno de pared,39.6,8,2024-05-18,Decoración,R1,25-66
1213,1066,0,Secadora,62.98,9,2024-05-18,Electrodomésticos,,0.0
1214,1176,0,Secadora,118.64,11,2024-05-18,Electrodomésticos,,0.0
1215,1708,151,Cafetera,30.63,11,2024-05-18,Electrodomésticos,R1,0.0
1216,2288,0,SmartWatch,42.66,11,2024-05-18,Electrónica,,0.0
1217,2289,0,Proyector,60.8,4,2024-05-18,Electrónica,,0.0
1218,2409,0,Proyector,79.11,10,2024-05-18,Electrónica,,0.0
1219,2612,0,Televisor,96.38,11,2024-05-18,Electrónica,,0.0
1220,2904,0,Tablet,93.31,3,2024-05-18,Electrónica,,0.0
1221,405,111,Alfombra,33.36,10,2024-05-19,Decoración,R1,28-54
1222,575,113,Alfombra,110.42,11,2024-05-19,Decoración,R3,89-125
1223,721,0,Lámpara de mesa,74.42,5,2024-05-19,Decoración,,0.0
1224,908,0,Rincón de plantas,106.89,1,2024-05-19,Decoración,,0.0
1225,1377,0,Horno eléctrico,110.65,8,2024-05-19,Electrodomésticos,,0.0
1226,1667,0,Horno eléctrico,108.28,8,2024-05-19,Electrodomésticos,,0.0
1227,1905,0,Lavadora,49.5,5,2024-05-19,Electrodomésticos,,0.0
1228,2582,0,Televisor,69.3,6,2024-05-19,Electrónica,,0.0
1229,2978,0,SmartWatch,115.44,9,2024-05-19,Electrónica,,0.0
1230,453,0,Espejo decorativo,55.4,9,2024-05-20,Decoración,,0.0
1231,762,192,Cuadro decorativo,65.61,9,2024-05-20,Decoración,R2,0.0
1232,918,0,Rincón de plantas,104.95,9,2024-05-20,Decoración,,0.0
1233,976,0,Cortinas,114.76,11,2024-05-20,Decoración,,0.0
1234,1104,122,Aspiradora,76.2,5,2024-05-20,Electrodomésticos,R2,0.0
1235,1351,0,Freidora eléctrica,69.09,2,2024-05-20,Electrodomésticos,,0.0
1236,1694,122,Aspiradora,79.23,9,2024-05-20,Electrodomésticos,R2,0.0
1237,2482,0,Televisor,43.31,1,2024-05-20,Electrónica,,0.0
1238,44,0,Jarrón decorativo,118.28,11,2024-05-21,Decoración,,0.0
1239,54,0,Jarrón decorativo,49.21,4,2024-05-21,Decoración,,0.0
1240,106,0,Cortinas,101.89,7,2024-05-21,Decoración,,0.0
1241,319,0,Lámpara de mesa,93.24,9,2024-05-21,Decoración,,0.0
1242,414,0,Jarrón decorativo,33.06,2,2024-05-21,Decoración,,0.0
1243,981,0,Lámpara de mesa,83.12,9,2024-05-21,Decoración,,0.0
1244,1024,121,Aspiradora,35.94,11,2024-05-21,Electrodomésticos,R1,0.0
1245,1479,143,Batidora,121.07,1,2024-05-21,Electrodomésticos,R3,0.0
1246,1883,0,Microondas,34.52,10,2024-05-21,Electrodomésticos,,0.0
1247,2150,0,Consola de videojuegos,66.93,5,2024-05-21,Electrónica,,0.0
1248,2432,0,Televisor,54.12,9,2024-05-21,Electrónica,,0.0
1249,2676,0,Laptop,32.36,9,2024-05-21,Electrónica,,0.0
1250,312,191,Cuadro decorativo,42.77,1,2024-05-22,Decoración,R1,0.0
1251,425,111,Alfombra,45.68,10,2024-05-22,Decoración,R1,28-54
1252,483,0,Espejo decorativo,97.74,11,2024-05-22,Decoración,,0.0
1253,527,0,Elementos de cerámica,103.6,3,2024-05-22,Decoración,,0.0
1254,802,191,Cuadro decorativo,27.37,5,2024-05-22,Decoración,R1,0.0
1255,812,193,Cuadro decorativo,107.32,10,2024-05-22,Decoración,R3,0.0
1256,1198,153,Cafetera,106.65,9,2024-05-22,Electrodomésticos,R3,0.0
1257,1603,0,Microondas,112.46,6,2024-05-22,Electrodomésticos,,0.0
1258,1631,0,Freidora eléctrica,111.17,5,2024-05-22,Electrodomésticos,,0.0
1259,2802,0,Televisor,101.58,9,2024-05-22,Electrónica,,0.0
1260,2868,0,SmartWatch,124.57,6,2024-05-22,Electrónica,,0.0
1261,2895,131,Auriculares,53.91,4,2024-05-22,Electrónica,R1,0.0
1262,123,0,Espejo decorativo,63.56,11,2024-05-23,Decoración,,0.0
1263,672,191,Cuadro decorativo,47.68,6,2024-05-23,Decoración,R1,0.0
1264,859,0,Lámpara de mesa,76.25,4,2024-05-23,Decoración,,0.0
1265,1238,152,Cafetera,70.06,12,2024-05-23,Electrodomésticos,R2,0.0
1266,1417,0,Horno eléctrico,85.81,10,2024-05-23,Electrodomésticos,,0.0
1267,2189,0,Proyector,100.31,3,2024-05-23,Electrónica,,0.0
1268,2678,0,SmartWatch,47.3,10,2024-05-23,Electrónica,,0.0
1269,465,112,Alfombra,76.75,2,2024-05-24,Decoración,R2,54-89
1270,2907,0,Cámara digital,98.69,9,2024-05-24,Electrónica,,0.0
1271,476,0,Cortinas,71.82,11,2024-05-25,Decoración,,0.0
1272,583,0,Espejo decorativo,49.09,9,2024-05-25,Decoración,,0.0
1273,738,0,Rincón de plantas,29.42,11,2024-05-25,Decoración,,0.0
1274,1241,0,Freidora eléctrica,96.2,6,2024-05-25,Electrodomésticos,,0.0
1275,1526,0,Secadora,115.5,7,2024-05-25,Electrodomésticos,,0.0
1276,2004,0,Tablet,123.01,11,2024-05-25,Electrónica,,0.0
1277,2092,0,Televisor,65.23,6,2024-05-25,Electrónica,,0.0
1278,2116,0,Laptop,50.25,8,2024-05-25,Electrónica,,0.0
1279,2146,0,Laptop,87.7,5,2024-05-25,Electrónica,,0.0
1280,2652,0,Televisor,74.49,4,2024-05-25,Electrónica,,0.0
1281,29,0,Lámpara de mesa,70.17,12,2024-05-26,Decoración,,0.0
1282,568,0,Rincón de plantas,100.45,1,2024-05-26,Decoración,,0.0
1283,782,192,Cuadro decorativo,67.07,6,2024-05-26,Decoración,R2,0.0
1284,1025,0,Lavadora,119.78,9,2024-05-26,Electrodomésticos,,0.0
1285,1616,0,Secadora,40.43,8,2024-05-26,Electrodomésticos,,0.0
1286,1721,0,Freidora eléctrica,26.06,5,2024-05-26,Electrodomésticos,,0.0
1287,2041,0,Parlantes Bluetooth,102.72,2,2024-05-26,Electrónica,,0.0
1288,2073,0,Smartphone,70.04,3,2024-05-26,Electrónica,,0.0
1289,137,0,Elementos de cerámica,68.46,11,2024-05-27,Decoración,,0.0
1290,1050,0,Plancha de vapor,72.33,1,2024-05-27,Electrodomésticos,,0.0
1291,1226,0,Secadora,89.37,10,2024-05-27,Electrodomésticos,,0.0
1292,1380,0,Plancha de vapor,61.63,2,2024-05-27,Electrodomésticos,,0.0
1293,1446,0,Secadora,124.12,10,2024-05-27,Electrodomésticos,,0.0
1294,1543,0,Microondas,118.71,9,2024-05-27,Electrodomésticos,,0.0
1295,1608,153,Cafetera,122.82,4,2024-05-27,Electrodomésticos,R3,0.0
1296,1702,0,Heladera,77.89,2,2024-05-27,Electrodomésticos,,0.0
1297,1940,0,Plancha de vapor,45.19,1,2024-05-27,Electrodomésticos,,0.0
1298,2011,0,Parlantes Bluetooth,27.45,7,2024-05-27,Electrónica,,0.0
1299,2876,0,Laptop,37.65,3,2024-05-27,Electrónica,,0.0
1300,224,0,Jarrón decorativo,75.72,1,2024-05-28,Decoración,,0.0
1301,510,102,Adorno de pared,79.02,5,2024-05-28,Decoración,R2,66-91
1302,897,0,Elementos de cerámica,27.43,7,2024-05-28,Decoración,,0.0
1303,1080,0,Plancha de vapor,53.1,6,2024-05-28,Electrodomésticos,,0.0
1304,1368,152,Cafetera,67.26,7,2024-05-28,Electrodomésticos,R2,0.0
1305,1613,0,Microondas,101.99,5,2024-05-28,Electrodomésticos,,0.0
1306,1732,0,Heladera,109.53,11,2024-05-28,Electrodomésticos,,0.0
1307,2067,0,Cámara digital,102.63,7,2024-05-28,Electrónica,,0.0
1308,13,0,Espejo decorativo,29.73,1,2024-05-29,Decoración,,0.0
1309,110,101,Adorno de pared,33.01,1,2024-05-29,Decoración,R1,25-66
1310,784,0,Jarrón decorativo,109.83,6,2024-05-29,Decoración,,0.0
1311,902,193,Cuadro decorativo,111.22,9,2024-05-29,Decoración,R3,0.0
1312,1275,0,Lavadora,82.49,11,2024-05-29,Electrodomésticos,,0.0
1313,1478,153,Cafetera,121.9,2,2024-05-29,Electrodomésticos,R3,0.0
1314,1719,143,Batidora,106.81,10,2024-05-29,Electrodomésticos,R3,0.0
1315,2125,131,Auriculares,33.47,2,2024-05-29,Electrónica,R1,0.0
1316,2251,0,Parlantes Bluetooth,51.27,8,2024-05-29,Electrónica,,0.0
1317,2847,0,Cámara digital,122.31,4,2024-05-29,Electrónica,,0.0
1318,82,191,Cuadro decorativo,47.42,5,2024-05-30,Decoración,R1,0.0
1319,111,0,Lámpara de mesa,38.65,12,2024-05-30,Decoración,,0.0
1320,432,192,Cuadro decorativo,77.42,12,2024-05-30,Decoración,R2,0.0
1321,1632,0,Heladera,120.78,8,2024-05-30,Electrodomésticos,,0.0
1322,166,0,Cortinas,105.06,8,2024-05-31,Decoración,,0.0
1323,482,191,Cuadro decorativo,54.21,7,2024-05-31,Decoración,R1,0.0
1324,995,113,Alfombra,109.03,10,2024-05-31,Decoración,R3,89-125
1325,1343,0,Microondas,106.86,12,2024-05-31,Electrodomésticos,,0.0
1326,1418,152,Cafetera,91.72,12,2024-05-31,Electrodomésticos,R2,0.0
1327,2659,0,Proyector,75.9,3,2024-05-31,Electrónica,,0.0
1328,2745,132,Auriculares,70.62,7,2024-05-31,Electrónica,R2,0.0
1329,2842,0,Televisor,38.35,5,2024-05-31,Electrónica,,0.0
1330,2995,0,Laptop,119.04,6,2024-05-31,Electrónica,,0.0
1331,376,0,Cortinas,106.27,2,2024-06-01,Decoración,,0.0
1332,530,102,Adorno de pared,82.65,5,2024-06-01,Decoración,R2,66-91
1333,1040,0,Plancha de vapor,49.22,2,2024-06-01,Electrodomésticos,,0.0
1334,1929,143,Batidora,92.87,10,2024-06-01,Electrodomésticos,R3,0.0
1335,2481,0,Parlantes Bluetooth,79.7,8,2024-06-01,Electrónica,,0.0
1336,2929,0,Proyector,115.45,7,2024-06-01,Electrónica,,0.0
1337,160,101,Adorno de pared,33.27,12,2024-06-02,Decoración,R1,25-66
1338,253,0,Espejo decorativo,92.77,5,2024-06-02,Decoración,,0.0
1339,334,0,Jarrón decorativo,84.95,12,2024-06-02,Decoración,,0.0
1340,378,0,Rincón de plantas,37.9,10,2024-06-02,Decoración,,0.0
1341,459,0,Lámpara de mesa,101.54,4,2024-06-02,Decoración,,0.0
1342,524,0,Jarrón decorativo,40.32,4,2024-06-02,Decoración,,0.0
1343,1003,0,Microondas,84.24,9,2024-06-02,Electrodomésticos,,0.0
1344,1051,0,Freidora eléctrica,82.08,8,2024-06-02,Electrodomésticos,,0.0
1345,1076,0,Secadora,77.29,4,2024-06-02,Electrodomésticos,,0.0
1346,1476,0,Secadora,73.14,6,2024-06-02,Electrodomésticos,,0.0
1347,1552,0,Heladera,54.63,5,2024-06-02,Electrodomésticos,,0.0
1348,1602,0,Heladera,48.35,9,2024-06-02,Electrodomésticos,,0.0
1349,1664,122,Aspiradora,69.63,12,2024-06-02,Electrodomésticos,R2,0.0
1350,1822,0,Heladera,56.36,12,2024-06-02,Electrodomésticos,,0.0
1351,2046,0,Laptop,34.09,6,2024-06-02,Electrónica,,0.0
1352,2126,0,Laptop,107.26,4,2024-06-02,Electrónica,,0.0
1353,1082,0,Heladera,107.48,12,2024-06-03,Electrodomésticos,,0.0
1354,1327,0,Horno eléctrico,75.85,2,2024-06-03,Electrodomésticos,,0.0
1355,1370,0,Plancha de vapor,115.6,10,2024-06-03,Electrodomésticos,,0.0
1356,1923,0,Microondas,97.54,4,2024-06-03,Electrodomésticos,,0.0
1357,2055,133,Auriculares,104.83,9,2024-06-03,Electrónica,R3,0.0
1358,2207,0,Cámara digital,110.08,4,2024-06-03,Electrónica,,0.0
1359,992,191,Cuadro decorativo,52.42,3,2024-06-04,Decoración,R1,0.0
1360,1063,0,Microondas,108.39,12,2024-06-04,Electrodomésticos,,0.0
1361,1518,151,Cafetera,46.7,2,2024-06-04,Electrodomésticos,R1,0.0
1362,1563,0,Microondas,111.61,2,2024-06-04,Electrodomésticos,,0.0
1363,2017,0,Cámara digital,54.04,8,2024-06-04,Electrónica,,0.0
1364,2468,0,SmartWatch,54.55,11,2024-06-04,Electrónica,,0.0
1365,2807,0,Cámara digital,44.43,6,2024-06-04,Electrónica,,0.0
1366,433,0,Espejo decorativo,86.28,10,2024-06-05,Decoración,,0.0
1367,1199,141,Batidora,58.03,10,2024-06-05,Electrodomésticos,R1,0.0
1368,1227,0,Horno eléctrico,49.61,2,2024-06-05,Electrodomésticos,,0.0
1369,1334,121,Aspiradora,43.21,7,2024-06-05,Electrodomésticos,R1,0.0
1370,1347,0,Horno eléctrico,94.85,7,2024-06-05,Electrodomésticos,,0.0
1371,1382,0,Microondas,94.28,9,2024-06-05,Electrodomésticos,,0.0
1372,740,103,Adorno de pared,103.19,9,2024-06-06,Decoración,R3,91-120
1373,766,0,Cortinas,90.1,8,2024-06-06,Decoración,,0.0
1374,890,103,Adorno de pared,91.85,6,2024-06-06,Decoración,R3,91-120
1375,1030,0,Plancha de vapor,66.69,1,2024-06-06,Electrodomésticos,,0.0
1376,1127,0,Horno eléctrico,66.32,6,2024-06-06,Electrodomésticos,,0.0
1377,1297,0,Horno eléctrico,35.93,12,2024-06-06,Electrodomésticos,,0.0
1378,1888,151,Cafetera,44.54,4,2024-06-06,Electrodomésticos,R1,0.0
1379,2040,0,Consola de videojuegos,43.95,11,2024-06-06,Electrónica,,0.0
1380,2674,0,Tablet,116.52,3,2024-06-06,Electrónica,,0.0
1381,66,0,Cortinas,46.14,2,2024-06-07,Decoración,,0.0
1382,257,0,Elementos de cerámica,108.4,7,2024-06-07,Decoración,,0.0
1383,296,0,Cortinas,90.57,2,2024-06-07,Decoración,,0.0
1384,333,0,Espejo decorativo,73.58,5,2024-06-07,Decoración,,0.0
1385,2624,0,Tablet,122.97,2,2024-06-07,Electrónica,,0.0
1386,2750,0,Consola de videojuegos,38.97,9,2024-06-07,Electrónica,,0.0
1387,2854,0,Tablet,56.11,7,2024-06-07,Electrónica,,0.0
1388,648,0,Rincón de plantas,78.47,6,2024-06-08,Decoración,,0.0
1389,686,0,Cortinas,115.02,12,2024-06-08,Decoración,,0.0
1390,910,101,Adorno de pared,47.55,3,2024-06-08,Decoración,R1,25-66
1391,1075,0,Lavadora,31.9,5,2024-06-08,Electrodomésticos,,0.0
1392,1474,122,Aspiradora,91.09,11,2024-06-08,Electrodomésticos,R2,0.0
1393,1729,142,Batidora,72.01,9,2024-06-08,Electrodomésticos,R2,0.0
1394,1735,0,Lavadora,111.42,7,2024-06-08,Electrodomésticos,,0.0
1395,1870,0,Plancha de vapor,29.65,11,2024-06-08,Electrodomésticos,,0.0
