,id_venta,id_producto,producto,precio_unit,cantidad,fecha_venta,categoria,rango
1151,1407,0,Horno eléctrico,97.47,11,2024-05-11,Electrodomésticos,
1152,1468,0,Cafetera,111.23,2,2024-05-11,Electrodomésticos,
1153,2364,0,Auriculares,94.13,10,2024-05-11,Electrónica,
1154,2672,0,Televisor,79.54,1,2024-05-11,Electrónica,
1155,2772,0,Televisor,107.31,3,2024-05-11,Electrónica,
1156,495,0,Alfombra,90.94,12,2024-05-12,Decoración,
1157,973,0,Espejo decorativo,54.84,5,2024-05-12,Decoración,
1158,1269,0,Batidora,46.78,5,2024-05-12,Electrodomésticos,
1159,1765,0,Lavadora,95.85,8,2024-05-12,Electrodomésticos,
1160,1789,0,Batidora,45.45,12,2024-05-12,Electrodomésticos,
1161,2860,0,Consola de videojuegos,100.61,6,2024-05-12,Electrónica,
1162,2888,0,SmartWatch,66.44,3,2024-05-12,Electrónica,
1163,147,0,Elementos de cerámica,32.0,2,2024-05-13,Decoración,
1164,1087,0,Horno eléctrico,52.09,7,2024-05-13,Electrodomésticos,
1165,1103,0,Microondas,96.18,2,2024-05-13,Electrodomésticos,
1166,1682,0,Heladera,47.08,1,2024-05-13,Electrodomésticos,
1167,1966,0,Secadora,27.27,9,2024-05-13,Electrodomésticos,
1168,2022,0,Televisor,112.05,3,2024-05-13,Electrónica,
1169,2177,0,Cámara digital,55.84,7,2024-05-13,Electrónica,
1170,2776,0,Laptop,85.59,1,2024-05-13,Electrónica,
1171,2797,0,Cámara digital,53.44,11,2024-05-13,Electrónica,
1172,2875,0,Auriculares,55.41,10,2024-05-13,Electrónica,
1173,214,0,Jarrón decorativo,83.4,6,2024-05-14,Decoración,
1174,286,0,Cortinas,94.53,4,2024-05-14,Decoración,
1175,609,0,Lámpara de mesa,78.44,9,2024-05-14,Decoración,
1176,1122,0,Heladera,38.84,5,2024-05-14,Electrodomésticos,
1177,1787,0,Horno eléctrico,49.02,5,2024-05-14,Electrodomésticos,
1178,1955,0,Lavadora,27.86,6,2024-05-14,Electrodomésticos,
1179,2213,0,Smartphone,30.51,9,2024-05-14,Electrónica,
1180,2635,0,Auriculares,96.21,11,2024-05-14,Electrónica,
1181,2956,0,Laptop,83.54,5,2024-05-14,Electrónica,
1182,678,0,Rincón de plantas,88.93,6,2024-05-15,Decoración,
1183,1257,0,Horno eléctrico,113.04,8,2024-05-15,Electrodomésticos,
1184,1540,0,Plancha de vapor,47.1,3,2024-05-15,Electrodomésticos,
1185,1739,0,Batidora,30.74,10,2024-05-15,Electrodomésticos,
1186,1777,0,Horno eléctrico,102.82,8,2024-05-15,Electrodomésticos,
1187,1778,0,Cafetera,112.18,12,2024-05-15,Electrodomésticos,
1188,2726,0,Laptop,70.78,12,2024-05-15,Electrónica,
1189,2733,0,Smartphone,75.31,5,2024-05-15,Electrónica,
1190,2972,0,Televisor,91.67,2,2024-05-15,Electrónica,
1191,660,102,Adorno de pared-R2,71.13,9,2024-05-16,Decoración,R2
1192,736,0,Cortinas,73.3,5,2024-05-16,Decoración,
1193,1606,0,Secadora,105.33,5,2024-05-16,Electrodomésticos,
1194,1756,0,Secadora,113.61,11,2024-05-16,Electrodomésticos,
1195,1823,0,Microondas,119.18,6,2024-05-16,Electrodomésticos,
1196,2509,0,Proyector,46.93,2,2024-05-16,Electrónica,
1197,2931,0,Parlantes Bluetooth,110.22,2,2024-05-16,Electrónica,
1198,244,0,Jarrón decorativo,64.62,8,2024-05-17,Decoración,
1199,448,0,Rincón de plantas,99.24,9,2024-05-17,Decoración,
1200,667,0,Elementos de cerámica,45.2,9,2024-05-17,Decoración,
1201,1006,0,Secadora,116.9,5,2024-05-17,Electrodomésticos,
1202,1181,0,Freidora eléctrica,85.03,4,2024-05-17,Electrodomésticos,
1203,1300,0,Plancha de vapor,93.91,7,2024-05-17,Electrodomésticos,
1204,1773,0,Microondas,75.48,1,2024-05-17,Electrodomésticos,
1205,2061,0,Parlantes Bluetooth,81.99,8,2024-05-17,Electrónica,
1206,2609,0,Proyector,30.02,2,2024-05-17,Electrónica,
1207,2767,0,Cámara digital,42.61,11,2024-05-17,Electrónica,
1208,2823,0,Smartphone,61.76,11,2024-05-17,Electrónica,
1209,2971,0,Parlantes Bluetooth,74.59,7,2024-05-17,Electrónica,
1210,2999,0,Consola de videojuegos,52.08,4,2024-05-17,Electrónica,
1211,477,0,Elementos de cerámica,81.02,1,2024-05-18,Decoración,
1212,920,101,Adorno de pared-R1,39.6,8,2024-05-18,Decoración,R1
1213,1066,0,Secadora,62.98,9,2024-05-18,Electrodomésticos,
1214,1176,0,Secadora,118.64,11,2024-05-18,Electrodomésticos,
1215,1708,0,Cafetera,30.63,11,2024-05-18,Electrodomésticos,
1216,2288,0,SmartWatch,42.66,11,2024-05-18,Electrónica,
1217,2289,0,Proyector,60.8,4,2024-05-18,Electrónica,
1218,2409,0,Proyector,79.11,10,2024-05-18,Electrónica,
1219,2612,0,Televisor,96.38,11,2024-05-18,Electrónica,
1220,2904,0,Tablet,93.31,3,2024-05-18,Electrónica,
1221,405,0,Alfombra,33.36,10,2024-05-19,Decoración,
1222,575,0,Alfombra,110.42,11,2024-05-19,Decoración,
1223,721,0,Lámpara de mesa,74.42,5,2024-05-19,Decoración,
1224,908,0,Rincón de plantas,106.89,1,2024-05-19,Decoración,
1225,1377,0,Horno eléctrico,110.65,8,2024-05-19,Electrodomésticos,
1226,1667,0,Horno eléctrico,108.28,8,2024-05-19,Electrodomésticos,
1227,1905,0,Lavadora,49.5,5,2024-05-19,Electrodomésticos,
1228,2582,0,Televisor,69.3,6,2024-05-19,Electrónica,
1229,2978,0,SmartWatch,115.44,9,2024-05-19,Electrónica,
1230,453,0,Espejo decorativo,55.4,9,2024-05-20,Decoración,
1231,762,0,Cuadro decorativo,65.61,9,2024-05-20,Decoración,
1232,918,0,Rincón de plantas,104.95,9,2024-05-20,Decoración,
1233,976,0,Cortinas,114.76,11,2024-05-20,Decoración,
1234,1104,0,Aspiradora,76.2,5,2024-05-20,Electrodomésticos,
1235,1351,0,Freidora eléctrica,69.09,2,2024-05-20,Electrodomésticos,
1236,1694,0,Aspiradora,79.23,9,2024-05-20,Electrodomésticos,
1237,2482,0,Televisor,43.31,1,2024-05-20,Electrónica,
1238,44,0,Jarrón decorativo,118.28,11,2024-05-21,Decoración,
1239,54,0,Jarrón decorativo,49.21,4,2024-05-21,Decoración,
1240,106,0,Cortinas,101.89,7,2024-05-21,Decoración,
1241,319,0,Lámpara de mesa,93.24,9,2024-05-21,Decoración,
1242,414,0,Jarrón decorativo,33.06,2,2024-05-21,Decoración,
1243,981,0,Lámpara de mesa,83.12,9,2024-05-21,Decoración,
1244,1024,0,Aspiradora,35.94,11,2024-05-21,Electrodomésticos,
1245,1479,0,Batidora,121.07,1,2024-05-21,Electrodomésticos,
1246,1883,0,Microondas,34.52,10,2024-05-21,Electrodomésticos,
1247,2150,0,Consola de videojuegos,66.93,5,2024-05-21,Electrónica,
1248,2432,0,Televisor,54.12,9,2024-05-21,Electrónica,
1249,2676,0,Laptop,32.36,9,2024-05-21,Electrónica,
1250,312,0,Cuadro decorativo,42.77,1,2024-05-22,Decoración,
1251,425,0,Alfombra,45.68,10,2024-05-22,Decoración,
1252,483,0,Espejo decorativo,97.74,11,2024-05-22,Decoración,
1253,527,0,Elementos de cerámica,103.6,3,2024-05-22,Decoración,
1254,802,0,Cuadro decorativo,27.37,5,2024-05-22,Decoración,
1255,812,0,Cuadro decorativo,107.32,10,2024-05-22,Decoración,
1256,1198,0,Cafetera,106.65,9,2024-05-22,Electrodomésticos,
1257,1603,0,Microondas,112.46,6,2024-05-22,Electrodomésticos,
1258,1631,0,Freidora eléctrica,111.17,5,2024-05-22,Electrodomésticos,
1259,2802,0,Televisor,101.58,9,2024-05-22,Electrónica,
1260,2868,0,SmartWatch,124.57,6,2024-05-22,Electrónica,
1261,2895,0,Auriculares,53.91,4,2024-05-22,Electrónica,
1262,123,0,Espejo decorativo,63.56,11,2024-05-23,Decoración,
1263,672,0,Cuadro decorativo,47.68,6,2024-05-23,Decoración,
1264,859,0,Lámpara de mesa,76.25,4,2024-05-23,Decoración,
1265,1238,0,Cafetera,70.06,12,2024-05-23,Electrodomésticos,
1266,1417,0,Horno eléctrico,85.81,10,2024-05-23,Electrodomésticos,
1267,2189,0,Proyector,100.31,3,2024-05-23,Electrónica,
1268,2678,0,SmartWatch,47.3,10,2024-05-23,Electrónica,
1269,465,0,Alfombra,76.75,2,2024-05-24,Decoración,
1270,2907,0,Cámara digital,98.69,9,2024-05-24,Electrónica,
1271,476,0,Cortinas,71.82,11,2024-05-25,Decoración,
1272,583,0,Espejo decorativo,49.09,9,2024-05-25,Decoración,
1273,738,0,Rincón de plantas,29.42,11,2024-05-25,Decoración,
1274,1241,0,Freidora eléctrica,96.2,6,2024-05-25,Electrodomésticos,
1275,1526,0,Secadora,115.5,7,2024-05-25,Electrodomésticos,
1276,2004,0,Tablet,123.01,11,2024-05-25,Electrónica,
1277,2092,0,Televisor,65.23,6,2024-05-25,Electrónica,
1278,2116,0,Laptop,50.25,8,2024-05-25,Electrónica,
1279,2146,0,Laptop,87.7,5,2024-05-25,Electrónica,
1280,2652,0,Televisor,74.49,4,2024-05-25,Electrónica,
1281,29,0,Lámpara de mesa,70.17,12,2024-05-26,Decoración,
1282,568,0,Rincón de plantas,100.45,1,2024-05-26,Decoración,
1283,782,0,Cuadro decorativo,67.07,6,2024-05-26,Decoración,
1284,1025,0,Lavadora,119.78,9,2024-05-26,Electrodomésticos,
1285,1616,0,Secadora,40.43,8,2024-05-26,Electrodomésticos,
1286,1721,0,Freidora eléctrica,26.06,5,2024-05-26,Electrodomésticos,
1287,2041,0,Parlantes Bluetooth,102.72,2,2024-05-26,Electrónica,
1288,2073,0,Smartphone,70.04,3,2024-05-26,Electrónica,
1289,137,0,Elementos de cerámica,68.46,11,2024-05-27,Decoración,
1290,1050,0,Plancha de vapor,72.33,1,2024-05-27,Electrodomésticos,
1291,1226,0,Secadora,89.37,10,2024-05-27,Electrodomésticos,
1292,1380,0,Plancha de vapor,61.63,2,2024-05-27,Electrodomésticos,
1293,1446,0,Secadora,124.12,10,2024-05-27,Electrodomésticos,
1294,1543,0,Microondas,118.71,9,2024-05-27,Electrodomésticos,
1295,1608,0,Cafetera,122.82,4,2024-05-27,Electrodomésticos,
1296,1702,0,Heladera,77.89,2,2024-05-27,Electrodomésticos,
1297,1940,0,Plancha de vapor,45.19,1,2024-05-27,Electrodomésticos,
1298,2011,0,Parlantes Bluetooth,27.45,7,2024-05-27,Electrónica,
1299,2876,0,Laptop,37.65,3,2024-05-27,Electrónica,
1300,224,0,Jarrón decorativo,75.72,1,2024-05-28,Decoración,
1301,510,102,Adorno de pared-R2,79.02,5,2024-05-28,Decoración,R2
1302,897,0,Elementos de cerámica,27.43,7,2024-05-28,Decoración,
1303,1080,0,Plancha de vapor,53.1,6,2024-05-28,Electrodomésticos,
1304,1368,0,Cafetera,67.26,7,2024-05-28,Electrodomésticos,
1305,1613,0,Microondas,101.99,5,2024-05-28,Electrodomésticos,
1306,1732,0,Heladera,109.53,11,2024-05-28,Electrodomésticos,
1307,2067,0,Cámara digital,102.63,7,2024-05-28,Electrónica,
1308,13,0,Espejo decorativo,29.73,1,2024-05-29,Decoración,
1309,110,101,Adorno de pared-R1,33.01,1,2024-05-29,Decoración,R1
1310,784,0,Jarrón decorativo,109.83,6,2024-05-29,Decoración,
1311,902,0,Cuadro decorativo,111.22,9,2024-05-29,Decoración,
1312,1275,0,Lavadora,82.49,11,2024-05-29,Electrodomésticos,
1313,1478,0,Cafetera,121.9,2,2024-05-29,Electrodomésticos,
1314,1719,0,Batidora,106.81,10,2024-05-29,Electrodomésticos,
1315,2125,0,Auriculares,33.47,2,2024-05-29,Electrónica,
1316,2251,0,Parlantes Bluetooth,51.27,8,2024-05-29,Electrónica,
1317,2847,0,Cámara digital,122.31,4,2024-05-29,Electrónica,
1318,82,0,Cuadro decorativo,47.42,5,2024-05-30,Decoración,
1319,111,0,Lámpara de mesa,38.65,12,2024-05-30,Decoración,
1320,432,0,Cuadro decorativo,77.42,12,2024-05-30,Decoración,
1321,1632,0,Heladera,120.78,8,2024-05-30,Electrodomésticos,
1322,166,0,Cortinas,105.06,8,2024-05-31,Decoración,
1323,482,0,Cuadro decorativo,54.21,7,2024-05-31,Decoración,
1324,995,0,Alfombra,109.03,10,2024-05-31,Decoración,
1325,1343,0,Microondas,106.86,12,2024-05-31,Electrodomésticos,
1326,1418,0,Cafetera,91.72,12,2024-05-31,Electrodomésticos,
1327,2659,0,Proyector,75.9,3,2024-05-31,Electrónica,
1328,2745,0,Auriculares,70.62,7,2024-05-31,Electrónica,
1329,2842,0,Televisor,38.35,5,2024-05-31,Electrónica,
1330,2995,0,Laptop,119.04,6,2024-05-31,Electrónica,
1331,376,0,Cortinas,106.27,2,2024-06-01,Decoración,
1332,530,102,Adorno de pared-R2,82.65,5,2024-06-01,Decoración,R2
1333,1040,0,Plancha de vapor,49.22,2,2024-06-01,Electrodomésticos,
1334,1929,0,Batidora,92.87,10,2024-06-01,Electrodomésticos,
1335,2481,0,Parlantes Bluetooth,79.7,8,2024-06-01,Electrónica,
1336,2929,0,Proyector,115.45,7,2024-06-01,Electrónica,
1337,160,101,Adorno de pared-R1,33.27,12,2024-06-02,Decoración,R1
1338,253,0,Espejo decorativo,92.77,5,2024-06-02,Decoración,
1339,334,0,Jarrón decorativo,84.95,12,2024-06-02,Decoración,
1340,378,0,Rincón de plantas,37.9,10,2024-06-02,Decoración,
1341,459,0,Lámpara de mesa,101.54,4,2024-06-02,Decoración,
1342,524,0,Jarrón decorativo,40.32,4,2024-06-02,Decoración,
1343,1003,0,Microondas,84.24,9,2024-06-02,Electrodomésticos,
1344,1051,0,Freidora eléctrica,82.08,8,2024-06-02,Electrodomésticos,
1345,1076,0,Secadora,77.29,4,2024-06-02,Electrodomésticos,
1346,1476,0,Secadora,73.14,6,2024-06-02,Electrodomésticos,
1347,1552,0,Heladera,54.63,5,2024-06-02,Electrodomésticos,
1348,1602,0,Heladera,48.35,9,2024-06-02,Electrodomésticos,
1349,1664,0,Aspiradora,69.63,12,2024-06-02,Electrodomésticos,
1350,1822,0,Heladera,56.36,12,2024-06-02,Electrodomésticos,
1351,2046,0,Laptop,34.09,6,2024-06-02,Electrónica,
1352,2126,0,Laptop,107.26,4,2024-06-02,Electrónica,
1353,1082,0,Heladera,107.48,12,2024-06-03,Electrodomésticos,
1354,1327,0,Horno eléctrico,75.85,2,2024-06-03,Electrodomésticos,
1355,1370,0,Plancha de vapor,115.6,10,2024-06-03,Electrodomésticos,
1356,1923,0,Microondas,97.54,4,2024-06-03,Electrodomésticos,
1357,2055,0,Auriculares,104.83,9,2024-06-03,Electrónica,
1358,2207,0,Cámara digital,110.08,4,2024-06-03,Electrónica,
1359,992,0,Cuadro decorativo,52.42,3,2024-06-04,Decoración,
1360,1063,0,Microondas,108.39,12,2024-06-04,Electrodomésticos,
1361,1518,0,Cafetera,46.7,2,2024-06-04,Electrodomésticos,
1362,1563,0,Microondas,111.61,2,2024-06-04,Electrodomésticos,
1363,2017,0,Cámara digital,54.04,8,2024-06-04,Electrónica,
1364,2468,0,SmartWatch,54.55,11,2024-06-04,Electrónica,
1365,2807,0,Cámara digital,44.43,6,2024-06-04,Electrónica,
1366,433,0,Espejo decorativo,86.28,10,2024-06-05,Decoración,
1367,1199,0,Batidora,58.03,10,2024-06-05,Electrodomésticos,
1368,1227,0,Horno eléctrico,49.61,2,2024-06-05,Electrodomésticos,
1369,1334,0,Aspiradora,43.21,7,2024-06-05,Electrodomésticos,
1370,1347,0,Horno eléctrico,94.85,7,2024-06-05,Electrodomésticos,
1371,1382,0,Microondas,94.28,9,2024-06-05,Electrodomésticos,
1372,740,103,Adorno de pared-R3,103.19,9,2024-06-06,Decoración,R3
1373,766,0,Cortinas,90.1,8,2024-06-06,Decoración,
1374,890,103,Adorno de pared-R3,91.85,6,2024-06-06,Decoración,R3
1375,1030,0,Plancha de vapor,66.69,1,2024-06-06,Electrodomésticos,
1376,1127,0,Horno eléctrico,66.32,6,2024-06-06,Electrodomésticos,
1377,1297,0,Horno eléctrico,35.93,12,2024-06-06,Electrodomésticos,
1378,1888,0,Cafetera,44.54,4,2024-06-06,Electrodomésticos,
1379,2040,0,Consola de videojuegos,43.95,11,2024-06-06,Electrónica,
1380,2674,0,Tablet,116.52,3,2024-06-06,Electrónica,
1381,66,0,Cortinas,46.14,2,2024-06-07,Decoración,
1382,257,0,Elementos de cerámica,108.4,7,2024-06-07,Decoración,
1383,296,0,Cortinas,90.57,2,2024-06-07,Decoración,
1384,333,0,Espejo decorativo,73.58,5,2024-06-07,Decoración,
1385,2624,0,Tablet,122.97,2,2024-06-07,Electrónica,
1386,2750,0,Consola de videojuegos,38.97,9,2024-06-07,Electrónica,
1387,2854,0,Tablet,56.11,7,2024-06-07,Electrónica,
1388,648,0,Rincón de plantas,78.47,6,2024-06-08,Decoración,
1389,686,0,Cortinas,115.02,12,2024-06-08,Decoración,
1390,910,101,Adorno de pared-R1,47.55,3,2024-06-08,Decoración,R1
1391,1075,0,Lavadora,31.9,5,2024-06-08,Electrodomésticos,
1392,1474,0,Aspiradora,91.09,11,2024-06-08,Electrodomésticos,
1393,1729,0,Batidora,72.01,9,2024-06-08,Electrodomésticos,
1394,1735,0,Lavadora,111.42,7,2024-06-08,Electrodomésticos,
1395,1870,0,Plancha de vapor,29.65,11,2024-06-08,Electrodomésticos,
1396,2138,0,SmartWatch,27.36,4,2024-06-08,Electrónica,
1397,2308,0,SmartWatch,105.89,9,2024-06-08,Electrónica,
1398,2321,0,Parlantes Bluetooth,47.14,5,2024-06-08,Electrónica,
1399,2957,0,Cámara digital,37.59,6,2024-06-08,Electrónica,
1400,28,0,Rincón de plantas,54.26,10,2024-06-09,Decoración,
1401,1179,0,Batidora,123.86,3,2024-06-09,Electrodomésticos,
1402,1276,0,Secadora,65.45,12,2024-06-09,Electrodomésticos,
1403,2105,0,Auriculares,46.74,12,2024-06-09,Electrónica,
1404,1120,0,Plancha de vapor,30.67,7,2024-06-10,Electrodomésticos,
1405,2292,0,Televisor,39.53,12,2024-06-10,Electrónica,
1406,2418,0,SmartWatch,46.8,3,2024-06-10,Electrónica,
1407,2601,0,Parlantes Bluetooth,121.98,7,2024-06-10,Electrónica,
1408,637,0,Elementos de cerámica,44.23,4,2024-06-11,Decoración,
1409,810,103,Adorno de pared-R3,105.57,7,2024-06-11,Decoración,R3
1410,1437,0,Horno eléctrico,80.12,8,2024-06-11,Electrodomésticos,
1411,1720,0,Plancha de vapor,81.86,12,2024-06-11,Electrodomésticos,
1412,2065,0,Auriculares,108.07,10,2024-06-11,Electrónica,
1413,2235,0,Auriculares,74.81,12,2024-06-11,Electrónica,
1414,2458,0,SmartWatch,58.95,9,2024-06-11,Electrónica,
1415,2552,0,Televisor,122.59,7,2024-06-11,Electrónica,
1416,2819,0,Proyector,80.92,8,2024-06-11,Electrónica,
1417,2859,0,Proyector,62.35,3,2024-06-11,Electrónica,
1418,2955,0,Auriculares,106.03,7,2024-06-11,Electrónica,
1419,297,0,Elementos de cerámica,73.17,10,2024-06-12,Decoración,
1420,771,0,Lámpara de mesa,51.51,2,2024-06-12,Decoración,
1421,1154,0,Aspiradora,95.11,4,2024-06-12,Electrodomésticos,
1422,1662,0,Microondas,33.73,1,2024-06-12,Electrodomésticos,
1423,2084,0,Tablet,26.85,9,2024-06-12,Electrónica,
1424,2164,0,Tablet,66.02,8,2024-06-12,Electrónica,
1425,2256,0,Laptop,37.57,4,2024-06-12,Electrónica,
1426,2746,0,Laptop,58.49,7,2024-06-12,Electrónica,
1427,191,0,Lámpara de mesa,60.73,1,2024-06-13,Decoración,
1428,350,102,Adorno de pared-R2,79.48,12,2024-06-13,Decoración,R2
1429,824,0,Jarrón decorativo,91.89,8,2024-06-13,Decoración,
1430,982,0,Cuadro decorativo,34.89,10,2024-06-13,Decoración,
1431,1246,0,Secadora,60.94,6,2024-06-13,Electrodomésticos,
1432,2344,0,Tablet,71.59,5,2024-06-13,Electrónica,
1433,2740,0,Consola de videojuegos,88.36,5,2024-06-13,Electrónica,
1434,2754,0,Tablet,61.6,3,2024-06-13,Electrónica,
1435,90,103,Adorno de pared-R3,119.3,2,2024-06-14,Decoración,R3
1436,764,0,Jarrón decorativo,45.94,10,2024-06-14,Decoración,
1437,1992,0,Microondas,120.02,12,2024-06-14,Electrodomésticos,
1438,2123,0,Smartphone,32.32,6,2024-06-14,Electrónica,
1439,2377,0,Cámara digital,107.92,9,2024-06-14,Electrónica,
1440,2568,0,SmartWatch,85.17,5,2024-06-14,Electrónica,
1441,2728,0,SmartWatch,87.88,2,2024-06-14,Electrónica,
1442,2811,0,Parlantes Bluetooth,116.91,7,2024-06-14,Electrónica,
1443,208,0,Rincón de plantas,107.88,10,2024-06-15,Decoración,
1444,1091,0,Freidora eléctrica,70.6,7,2024-06-15,Electrodomésticos,
1445,1535,0,Lavadora,113.28,10,2024-06-15,Electrodomésticos,
1446,2014,0,Tablet,76.9,8,2024-06-15,Electrónica,
1447,2026,0,Laptop,59.48,6,2024-06-15,Electrónica,
1448,143,0,Espejo decorativo,101.88,9,2024-06-16,Decoración,
1449,187,0,Elementos de cerámica,57.19,8,2024-06-16,Decoración,
1450,712,0,Cuadro decorativo,103.02,2,2024-06-16,Decoración,
1451,1990,0,Plancha de vapor,113.42,3,2024-06-16,Electrodomésticos,
1452,2349,0,Proyector,68.09,8,2024-06-16,Electrónica,
1453,2896,0,Laptop,79.86,4,2024-06-16,Electrónica,
1454,485,0,Alfombra,113.9,2,2024-06-17,Decoración,
1455,534,0,Jarrón decorativo,32.38,5,2024-06-17,Decoración,
1456,767,0,Elementos de cerámica,40.69,11,2024-06-17,Decoración,
1457,1560,0,Plancha de vapor,63.13,9,2024-06-17,Electrodomésticos,
1458,261,0,Lámpara de mesa,124.14,7,2024-06-18,Decoración,
1459,344,0,Jarrón decorativo,67.71,1,2024-06-18,Decoración,
1460,358,0,Rincón de plantas,63.41,7,2024-06-18,Decoración,
1461,625,0,Alfombra,124.91,3,2024-06-18,Decoración,
1462,1288,0,Cafetera,124.44,2,2024-06-18,Electrodomésticos,
1463,2765,0,Auriculares,63.93,8,2024-06-18,Electrónica,
1464,777,0,Elementos de cerámica,62.21,1,2024-06-19,Decoración,
1465,1069,0,Batidora,87.99,1,2024-06-19,Electrodomésticos,
1466,1244,0,Aspiradora,103.91,4,2024-06-19,Electrodomésticos,
1467,1428,0,Cafetera,63.53,11,2024-06-19,Electrodomésticos,
1468,1722,0,Microondas,31.78,3,2024-06-19,Electrodomésticos,
1469,2120,0,Consola de videojuegos,99.63,6,2024-06-19,Electrónica,
1470,2455,0,Auriculares,91.06,3,2024-06-19,Electrónica,
1471,388,0,Rincón de plantas,80.35,12,2024-06-20,Decoración,
1472,1018,0,Cafetera,121.43,1,2024-06-20,Electrodomésticos,
1473,1628,0,Cafetera,30.58,2,2024-06-20,Electrodomésticos,
1474,2127,0,Cámara digital,70.38,12,2024-06-20,Electrónica,
1475,2516,0,Laptop,91.36,7,2024-06-20,Electrónica,
1476,410,103,Adorno de pared-R3,109.64,3,2024-06-21,Decoración,R3
1477,1350,0,Plancha de vapor,105.68,5,2024-06-21,Electrodomésticos,
1478,1547,0,Horno eléctrico,95.83,2,2024-06-21,Electrodomésticos,
1479,1843,0,Microondas,72.0,11,2024-06-21,Electrodomésticos,
1480,2290,0,Consola de videojuegos,115.96,7,2024-06-21,Electrónica,
1481,267,0,Elementos de cerámica,58.78,11,2024-06-22,Decoración,
1482,330,101,Adorno de pared-R1,60.02,6,2024-06-22,Decoración,R1
1483,966,0,Cortinas,51.43,10,2024-06-22,Decoración,
1484,1196,0,Secadora,32.4,3,2024-06-22,Electrodomésticos,
1485,2324,0,Tablet,45.82,9,2024-06-22,Electrónica,
1486,416,0,Cortinas,83.58,3,2024-06-23,Decoración,
1487,756,0,Cortinas,107.29,4,2024-06-23,Decoración,
1488,834,0,Jarrón decorativo,78.01,4,2024-06-23,Decoración,
1489,1084,0,Aspiradora,119.83,7,2024-06-23,Electrodomésticos,
1490,1442,0,Microondas,81.76,5,2024-06-23,Electrodomésticos,
1491,2192,0,Televisor,104.46,12,2024-06-23,Electrónica,
1492,2461,0,Parlantes Bluetooth,73.92,11,2024-06-23,Electrónica,
1493,383,0,Espejo decorativo,119.48,7,2024-06-24,Decoración,
1494,578,0,Rincón de plantas,36.07,9,2024-06-24,Decoración,
1495,603,0,Espejo decorativo,104.42,11,2024-06-24,Decoración,
1496,1172,0,Microondas,73.91,12,2024-06-24,Electrodomésticos,
1497,1291,0,Freidora eléctrica,56.86,1,2024-06-24,Electrodomésticos,
1498,1833,0,Microondas,42.14,2,2024-06-24,Electrodomésticos,
1499,1858,0,Cafetera,30.27,4,2024-06-24,Electrodomésticos,
1500,2091,0,Parlantes Bluetooth,83.6,10,2024-06-24,Electrónica,
1501,2158,0,SmartWatch,89.15,1,2024-06-24,Electrónica,
