,id_venta,id_producto,prod_gener,rango,precio_unit,cantidad,fecha_venta,id_cat,categoria,precio_rango
990,2227,201,Cámara digital,R1,46.25,8,2024-04-24,3,Electrónica,25-56
991,2312,393,Televisor,R3,108.25,8,2024-04-24,3,Electrónica,85-124
992,2565,131,Auriculares,R1,49.7,3,2024-04-24,3,Electrónica,26-58
993,2962,393,Televisor,R3,118.65,5,2024-04-24,3,Electrónica,85-124
994,159,291,Lámpara de mesa,R1,49.91,6,2024-04-25,1,Decoración,25-57
995,320,101,Adorno de pared,R1,37.38,6,2024-04-25,1,Decoración,25-66
996,341,292,Lámpara de mesa,R2,79.34,1,2024-04-25,1,Decoración,57-83
997,673,221,Espejo decorativo,R1,26.33,7,2024-04-25,1,Decoración,25-57
998,701,293,Lámpara de mesa,R3,95.05,3,2024-04-25,1,Decoración,83-126
999,1041,232,Freidora eléctrica,R2,89.99,6,2024-04-25,2,Electrodomésticos,61-90
1000,1212,241,Heladera,R1,33.95,11,2024-04-25,2,Electrodomésticos,27-57
1001,1802,241,Heladera,R1,27.75,11,2024-04-25,2,Electrodomésticos,27-57
1002,1846,353,Secadora,R3,124.29,2,2024-04-25,2,Electrodomésticos,93-125
1003,2262,391,Televisor,R1,48.3,2,2024-04-25,3,Electrónica,26-57
1004,2713,371,Smartphone,R1,28.75,9,2024-04-25,3,Electrónica,26-64
1005,2827,201,Cámara digital,R1,35.99,2,2024-04-25,3,Electrónica,25-56
1006,765,112,Alfombra,R2,72.71,1,2024-04-26,1,Decoración,54-89
1007,1119,141,Batidora,R1,59.86,3,2024-04-26,2,Electrodomésticos,27-65
1008,2027,202,Cámara digital,R2,69.96,10,2024-04-26,3,Electrónica,56-87
1009,2088,363,SmartWatch,R3,111.58,9,2024-04-26,3,Electrónica,91-126
1010,2101,312,Parlantes Bluetooth,R2,82.23,2,2024-04-26,3,Electrónica,61-89
1011,2147,202,Cámara digital,R2,74.37,6,2024-04-26,3,Electrónica,56-87
1012,2363,372,Smartphone,R2,88.02,12,2024-04-26,3,Electrónica,64-101
1013,2504,132,Auriculares,R2,76.65,10,2024-04-26,3,Electrónica,58-93
1014,2580,173,Consola de videojuegos,R3,107.55,7,2024-04-26,3,Electrónica,90-126
1015,2646,273,Laptop,R3,111.98,8,2024-04-26,3,Electrónica,89-126
1016,51,293,Lámpara de mesa,R3,112.42,5,2024-04-27,1,Decoración,83-126
1017,359,292,Lámpara de mesa,R2,72.78,7,2024-04-27,1,Decoración,57-83
1018,375,112,Alfombra,R2,70.93,8,2024-04-27,1,Decoración,54-89
1019,537,213,Elementos de cerámica,R3,124.38,5,2024-04-27,1,Decoración,90-125
1020,844,262,Jarrón decorativo,R2,61.72,7,2024-04-27,1,Decoración,57-92
1021,1804,121,Aspiradora,R1,43.25,7,2024-04-27,2,Electrodomésticos,26-64
1022,2201,311,Parlantes Bluetooth,R1,41.53,7,2024-04-27,3,Electrónica,25-61
1023,2287,201,Cámara digital,R1,26.79,11,2024-04-27,3,Electrónica,25-56
1024,2465,133,Auriculares,R3,93.52,3,2024-04-27,3,Electrónica,93-125
1025,2528,361,SmartWatch,R1,54.61,1,2024-04-27,3,Electrónica,25-55
1026,2559,333,Proyector,R3,86.2,8,2024-04-27,3,Electrónica,86-125
1027,2633,371,Smartphone,R1,35.18,12,2024-04-27,3,Electrónica,26-64
1028,2645,133,Auriculares,R3,122.64,10,2024-04-27,3,Electrónica,93-125
1029,109,293,Lámpara de mesa,R3,103.94,9,2024-04-28,1,Decoración,83-126
1030,518,343,Rincón de plantas,R3,113.79,7,2024-04-28,1,Decoración,86-124
1031,1277,251,Horno eléctrico,R1,41.9,4,2024-04-28,2,Electrodomésticos,27-58
1032,1329,141,Batidora,R1,55.84,7,2024-04-28,2,Electrodomésticos,27-65
1033,1830,323,Plancha de vapor,R3,120.94,11,2024-04-28,2,Electrodomésticos,88-125
1034,1964,121,Aspiradora,R1,52.92,10,2024-04-28,2,Electrodomésticos,26-64
1035,2877,201,Cámara digital,R1,45.1,1,2024-04-28,3,Electrónica,25-56
1036,202,193,Cuadro decorativo,R3,106.72,4,2024-04-29,1,Decoración,86-126
1037,294,261,Jarrón decorativo,R1,50.35,3,2024-04-29,1,Decoración,26-57
1038,493,223,Espejo decorativo,R3,109.32,10,2024-04-29,1,Decoración,93-125
1039,799,293,Lámpara de mesa,R3,102.9,5,2024-04-29,1,Decoración,83-126
1040,1096,353,Secadora,R3,115.14,10,2024-04-29,2,Electrodomésticos,93-125
1041,1281,231,Freidora eléctrica,R1,60.99,12,2024-04-29,2,Electrodomésticos,25-61
1042,1715,283,Lavadora,R3,119.22,11,2024-04-29,2,Electrodomésticos,92-124
1043,2089,333,Proyector,R3,95.13,12,2024-04-29,3,Electrónica,86-125
1044,2367,203,Cámara digital,R3,91.04,8,2024-04-29,3,Electrónica,87-123
1045,124,263,Jarrón decorativo,R3,93.39,7,2024-04-30,1,Decoración,92-126
1046,177,212,Elementos de cerámica,R2,64.17,4,2024-04-30,1,Decoración,52-90
1047,255,112,Alfombra,R2,68.38,7,2024-04-30,1,Decoración,54-89
1048,709,293,Lámpara de mesa,R3,98.77,2,2024-04-30,1,Decoración,83-126
1049,975,111,Alfombra,R1,28.96,5,2024-04-30,1,Decoración,28-54
1050,988,343,Rincón de plantas,R3,115.47,1,2024-04-30,1,Decoración,86-124
1051,1036,351,Secadora,R1,42.32,7,2024-04-30,2,Electrodomésticos,26-50
1052,1205,281,Lavadora,R1,42.38,6,2024-04-30,2,Electrodomésticos,26-55
1053,1401,233,Freidora eléctrica,R3,122.99,7,2024-04-30,2,Electrodomésticos,90-125
1054,1762,241,Heladera,R1,27.82,10,2024-04-30,2,Electrodomésticos,27-57
1055,2629,333,Proyector,R3,94.3,1,2024-04-30,3,Electrónica,86-125
1056,306,183,Cortinas,R3,96.05,5,2024-05-01,1,Decoración,91-126
1057,475,113,Alfombra,R3,120.18,3,2024-05-01,1,Decoración,89-125
1058,901,291,Lámpara de mesa,R1,39.72,2,2024-05-01,1,Decoración,25-57
1059,972,191,Cuadro decorativo,R1,26.2,10,2024-05-01,1,Decoración,25-61
1060,1245,282,Lavadora,R2,81.58,12,2024-05-01,2,Electrodomésticos,55-92
1061,1726,353,Secadora,R3,101.27,7,2024-05-01,2,Electrodomésticos,93-125
1062,1973,301,Microondas,R1,38.03,11,2024-05-01,2,Electrodomésticos,26-67
1063,2182,393,Televisor,R3,105.46,11,2024-05-01,3,Electrónica,85-124
1064,2926,271,Laptop,R1,50.36,6,2024-05-01,3,Electrónica,27-58
1065,100,103,Adorno de pared,R3,112.16,8,2024-05-02,1,Decoración,91-120
1066,536,183,Cortinas,R3,107.95,1,2024-05-02,1,Decoración,91-126
1067,1028,153,Cafetera,R3,108.44,5,2024-05-02,2,Electrodomésticos,98-126
1068,1045,281,Lavadora,R1,51.22,4,2024-05-02,2,Electrodomésticos,26-55
1069,1152,243,Heladera,R3,116.86,5,2024-05-02,2,Electrodomésticos,91-123
1070,1217,252,Horno eléctrico,R2,88.92,8,2024-05-02,2,Electrodomésticos,58-93
1071,1310,321,Plancha de vapor,R1,43.78,9,2024-05-02,2,Electrodomésticos,26-55
1072,1842,242,Heladera,R2,65.18,1,2024-05-02,2,Electrodomésticos,57-91
1073,1969,142,Batidora,R2,72.9,1,2024-05-02,2,Electrodomésticos,65-91
1074,2191,313,Parlantes Bluetooth,R3,124.34,11,2024-05-02,3,Electrónica,89-125
1075,2510,172,Consola de videojuegos,R2,70.04,12,2024-05-02,3,Electrónica,55-90
1076,2621,313,Parlantes Bluetooth,R3,119.91,9,2024-05-02,3,Electrónica,89-125
1077,2775,133,Auriculares,R3,104.06,11,2024-05-02,3,Electrónica,93-125
1078,2988,363,SmartWatch,R3,100.8,4,2024-05-02,3,Electrónica,91-126
1079,220,101,Adorno de pared,R1,55.36,9,2024-05-03,1,Decoración,25-66
1080,819,293,Lámpara de mesa,R3,122.57,6,2024-05-03,1,Decoración,83-126
1081,1004,123,Aspiradora,R3,107.0,8,2024-05-03,2,Electrodomésticos,93-125
1082,1439,142,Batidora,R2,71.74,9,2024-05-03,2,Electrodomésticos,65-91
1083,1819,142,Batidora,R2,87.56,9,2024-05-03,2,Electrodomésticos,65-91
1084,2404,133,Auriculares,R3,102.65,4,2024-05-03,3,Electrónica,93-125
1085,2435,131,Auriculares,R1,39.55,3,2024-05-03,3,Electrónica,26-58
1086,2463,372,Smartphone,R2,67.59,2,2024-05-03,3,Electrónica,64-101
1087,2985,132,Auriculares,R2,58.92,3,2024-05-03,3,Electrónica,58-93
1088,16,181,Cortinas,R1,32.47,5,2024-05-04,1,Decoración,25-57
1089,342,192,Cuadro decorativo,R2,61.9,5,2024-05-04,1,Decoración,61-86
1090,806,183,Cortinas,R3,119.32,9,2024-05-04,1,Decoración,91-126
1091,903,222,Espejo decorativo,R2,81.45,2,2024-05-04,1,Decoración,57-93
1092,1056,353,Secadora,R3,109.52,10,2024-05-04,2,Electrodomésticos,93-125
1093,1666,353,Secadora,R3,99.75,4,2024-05-04,2,Electrodomésticos,93-125
1094,1672,242,Heladera,R2,63.1,12,2024-05-04,2,Electrodomésticos,57-91
1095,1932,241,Heladera,R1,31.46,9,2024-05-04,2,Electrodomésticos,27-57
1096,311,291,Lámpara de mesa,R1,33.89,2,2024-05-05,1,Decoración,25-57
1097,353,221,Espejo decorativo,R1,43.92,11,2024-05-05,1,Decoración,25-57
1098,650,101,Adorno de pared,R1,43.11,4,2024-05-05,1,Decoración,25-66
1099,656,183,Cortinas,R3,107.26,2,2024-05-05,1,Decoración,91-126
1100,1387,252,Horno eléctrico,R2,61.15,3,2024-05-05,2,Electrodomésticos,58-93
1101,1484,122,Aspiradora,R2,79.74,6,2024-05-05,2,Electrodomésticos,64-93
1102,1845,283,Lavadora,R3,119.69,5,2024-05-05,2,Electrodomésticos,92-124
1103,2403,372,Smartphone,R2,74.39,3,2024-05-05,3,Electrónica,64-101
1104,2445,133,Auriculares,R3,93.33,6,2024-05-05,3,Electrónica,93-125
1105,2898,363,SmartWatch,R3,108.81,10,2024-05-05,3,Electrónica,91-126
1106,98,343,Rincón de plantas,R3,91.3,6,2024-05-06,1,Decoración,86-124
1107,550,103,Adorno de pared,R3,98.99,8,2024-05-06,1,Decoración,91-120
1108,751,293,Lámpara de mesa,R3,91.99,11,2024-05-06,1,Decoración,83-126
1109,915,111,Alfombra,R1,43.37,11,2024-05-06,1,Decoración,28-54
1110,1304,123,Aspiradora,R3,99.07,8,2024-05-06,2,Electrodomésticos,93-125
1111,2211,313,Parlantes Bluetooth,R3,108.16,3,2024-05-06,3,Electrónica,89-125
1112,2264,132,Auriculares,R2,58.19,6,2024-05-06,3,Electrónica,58-93
1113,2708,363,SmartWatch,R3,115.3,10,2024-05-06,3,Electrónica,91-126
1114,2780,172,Consola de videojuegos,R2,65.35,6,2024-05-06,3,Electrónica,55-90
1115,2801,313,Parlantes Bluetooth,R3,97.22,1,2024-05-06,3,Electrónica,89-125
1116,998,342,Rincón de plantas,R2,65.82,1,2024-05-07,1,Decoración,63-86
1117,1748,152,Cafetera,R2,61.63,3,2024-05-07,2,Electrodomésticos,61-98
1118,1896,351,Secadora,R1,37.22,4,2024-05-07,2,Electrodomésticos,26-50
1119,1967,252,Horno eléctrico,R2,68.97,5,2024-05-07,2,Electrodomésticos,58-93
1120,2415,131,Auriculares,R1,35.87,5,2024-05-07,3,Electrónica,26-58
1121,22,193,Cuadro decorativo,R3,122.36,6,2024-05-08,1,Decoración,86-126
1122,491,293,Lámpara de mesa,R3,118.22,11,2024-05-08,1,Decoración,83-126
1123,873,223,Espejo decorativo,R3,120.9,6,2024-05-08,1,Decoración,93-125
1124,937,213,Elementos de cerámica,R3,121.14,2,2024-05-08,1,Decoración,90-125
1125,997,212,Elementos de cerámica,R2,56.49,10,2024-05-08,1,Decoración,52-90
1126,1000,102,Adorno de pared,R2,74.64,11,2024-05-08,1,Decoración,66-91
1127,1146,353,Secadora,R3,96.67,7,2024-05-08,2,Electrodomésticos,93-125
1128,1175,282,Lavadora,R2,82.41,2,2024-05-08,2,Electrodomésticos,55-92
1129,1747,252,Horno eléctrico,R2,87.9,2,2024-05-08,2,Electrodomésticos,58-93
1130,1970,323,Plancha de vapor,R3,113.7,5,2024-05-08,2,Electrodomésticos,88-125
1131,1972,243,Heladera,R3,105.49,3,2024-05-08,2,Electrodomésticos,91-123
1132,2163,373,Smartphone,R3,106.39,12,2024-05-08,3,Electrónica,101-126
1133,14,261,Jarrón decorativo,R1,29.77,5,2024-05-09,1,Decoración,26-57
1134,94,261,Jarrón decorativo,R1,34.6,1,2024-05-09,1,Decoración,26-57
1135,619,291,Lámpara de mesa,R1,43.29,11,2024-05-09,1,Decoración,25-57
1136,1108,152,Cafetera,R2,84.64,9,2024-05-09,2,Electrodomésticos,61-98
1137,1938,153,Cafetera,R3,107.9,11,2024-05-09,2,Electrodomésticos,98-126
1138,2473,372,Smartphone,R2,75.13,12,2024-05-09,3,Electrónica,64-101
1139,2840,172,Consola de videojuegos,R2,69.43,3,2024-05-09,3,Electrónica,55-90
1140,2974,132,Auriculares,R2,79.28,2,2024-05-09,3,Electrónica,58-93
1141,1151,232,Freidora eléctrica,R2,75.33,11,2024-05-10,2,Electrodomésticos,61-90
1142,1658,152,Cafetera,R2,94.79,12,2024-05-10,2,Electrodomésticos,61-98
1143,2131,313,Parlantes Bluetooth,R3,98.97,7,2024-05-10,3,Electrónica,89-125
1144,2333,373,Smartphone,R3,109.48,5,2024-05-10,3,Electrónica,101-126
1145,2649,331,Proyector,R1,44.93,5,2024-05-10,3,Electrónica,26-63
1146,2679,331,Proyector,R1,48.62,1,2024-05-10,3,Electrónica,26-63
1147,2941,311,Parlantes Bluetooth,R1,36.25,4,2024-05-10,3,Electrónica,25-61
1148,219,293,Lámpara de mesa,R3,114.9,10,2024-05-11,1,Decoración,83-126
1149,460,103,Adorno de pared,R3,93.62,6,2024-05-11,1,Decoración,91-120
1150,1116,352,Secadora,R2,56.24,8,2024-05-11,2,Electrodomésticos,50-93
1151,1407,253,Horno eléctrico,R3,97.47,11,2024-05-11,2,Electrodomésticos,93-124
1152,1468,153,Cafetera,R3,111.23,2,2024-05-11,2,Electrodomésticos,98-126
1153,2364,133,Auriculares,R3,94.13,10,2024-05-11,3,Electrónica,93-125
1154,2672,392,Televisor,R2,79.54,1,2024-05-11,3,Electrónica,57-85
1155,2772,393,Televisor,R3,107.31,3,2024-05-11,3,Electrónica,85-124
1156,495,113,Alfombra,R3,90.94,12,2024-05-12,1,Decoración,89-125
1157,973,221,Espejo decorativo,R1,54.84,5,2024-05-12,1,Decoración,25-57
1158,1269,141,Batidora,R1,46.78,5,2024-05-12,2,Electrodomésticos,27-65
1159,1765,283,Lavadora,R3,95.85,8,2024-05-12,2,Electrodomésticos,92-124
1160,1789,141,Batidora,R1,45.45,12,2024-05-12,2,Electrodomésticos,27-65
1161,2860,173,Consola de videojuegos,R3,100.61,6,2024-05-12,3,Electrónica,90-126
1162,2888,362,SmartWatch,R2,66.44,3,2024-05-12,3,Electrónica,55-91
1163,147,211,Elementos de cerámica,R1,32.0,2,2024-05-13,1,Decoración,26-52
1164,1087,251,Horno eléctrico,R1,52.09,7,2024-05-13,2,Electrodomésticos,27-58
1165,1103,303,Microondas,R3,96.18,2,2024-05-13,2,Electrodomésticos,94-126
1166,1682,241,Heladera,R1,47.08,1,2024-05-13,2,Electrodomésticos,27-57
1167,1966,351,Secadora,R1,27.27,9,2024-05-13,2,Electrodomésticos,26-50
1168,2022,393,Televisor,R3,112.05,3,2024-05-13,3,Electrónica,85-124
1169,2177,201,Cámara digital,R1,55.84,7,2024-05-13,3,Electrónica,25-56
1170,2776,272,Laptop,R2,85.59,1,2024-05-13,3,Electrónica,58-89
1171,2797,201,Cámara digital,R1,53.44,11,2024-05-13,3,Electrónica,25-56
1172,2875,131,Auriculares,R1,55.41,10,2024-05-13,3,Electrónica,26-58
1173,214,262,Jarrón decorativo,R2,83.4,6,2024-05-14,1,Decoración,57-92
1174,286,183,Cortinas,R3,94.53,4,2024-05-14,1,Decoración,91-126
1175,609,292,Lámpara de mesa,R2,78.44,9,2024-05-14,1,Decoración,57-83
1176,1122,241,Heladera,R1,38.84,5,2024-05-14,2,Electrodomésticos,27-57
1177,1787,251,Horno eléctrico,R1,49.02,5,2024-05-14,2,Electrodomésticos,27-58
1178,1955,281,Lavadora,R1,27.86,6,2024-05-14,2,Electrodomésticos,26-55
1179,2213,371,Smartphone,R1,30.51,9,2024-05-14,3,Electrónica,26-64
1180,2635,133,Auriculares,R3,96.21,11,2024-05-14,3,Electrónica,93-125
1181,2956,272,Laptop,R2,83.54,5,2024-05-14,3,Electrónica,58-89
1182,678,343,Rincón de plantas,R3,88.93,6,2024-05-15,1,Decoración,86-124
1183,1257,253,Horno eléctrico,R3,113.04,8,2024-05-15,2,Electrodomésticos,93-124
1184,1540,321,Plancha de vapor,R1,47.1,3,2024-05-15,2,Electrodomésticos,26-55
1185,1739,141,Batidora,R1,30.74,10,2024-05-15,2,Electrodomésticos,27-65
1186,1777,253,Horno eléctrico,R3,102.82,8,2024-05-15,2,Electrodomésticos,93-124
1187,1778,153,Cafetera,R3,112.18,12,2024-05-15,2,Electrodomésticos,98-126
1188,2726,272,Laptop,R2,70.78,12,2024-05-15,3,Electrónica,58-89
1189,2733,372,Smartphone,R2,75.31,5,2024-05-15,3,Electrónica,64-101
1190,2972,393,Televisor,R3,91.67,2,2024-05-15,3,Electrónica,85-124
1191,660,102,Adorno de pared,R2,71.13,9,2024-05-16,1,Decoración,66-91
1192,736,182,Cortinas,R2,73.3,5,2024-05-16,1,Decoración,57-91
1193,1606,353,Secadora,R3,105.33,5,2024-05-16,2,Electrodomésticos,93-125
1194,1756,353,Secadora,R3,113.61,11,2024-05-16,2,Electrodomésticos,93-125
1195,1823,303,Microondas,R3,119.18,6,2024-05-16,2,Electrodomésticos,94-126
1196,2509,331,Proyector,R1,46.93,2,2024-05-16,3,Electrónica,26-63
1197,2931,313,Parlantes Bluetooth,R3,110.22,2,2024-05-16,3,Electrónica,89-125
1198,244,262,Jarrón decorativo,R2,64.62,8,2024-05-17,1,Decoración,57-92
1199,448,343,Rincón de plantas,R3,99.24,9,2024-05-17,1,Decoración,86-124
1200,667,211,Elementos de cerámica,R1,45.2,9,2024-05-17,1,Decoración,26-52
1201,1006,353,Secadora,R3,116.9,5,2024-05-17,2,Electrodomésticos,93-125
1202,1181,232,Freidora eléctrica,R2,85.03,4,2024-05-17,2,Electrodomésticos,61-90
1203,1300,323,Plancha de vapor,R3,93.91,7,2024-05-17,2,Electrodomésticos,88-125
1204,1773,302,Microondas,R2,75.48,1,2024-05-17,2,Electrodomésticos,67-94
1205,2061,312,Parlantes Bluetooth,R2,81.99,8,2024-05-17,3,Electrónica,61-89
1206,2609,331,Proyector,R1,30.02,2,2024-05-17,3,Electrónica,26-63
1207,2767,201,Cámara digital,R1,42.61,11,2024-05-17,3,Electrónica,25-56
1208,2823,371,Smartphone,R1,61.76,11,2024-05-17,3,Electrónica,26-64
1209,2971,312,Parlantes Bluetooth,R2,74.59,7,2024-05-17,3,Electrónica,61-89
1210,2999,171,Consola de videojuegos,R1,52.08,4,2024-05-17,3,Electrónica,29-55
1211,477,212,Elementos de cerámica,R2,81.02,1,2024-05-18,1,Decoración,52-90
1212,920,101,Adorno de pared,R1,39.6,8,2024-05-18,1,Decoración,25-66
1213,1066,352,Secadora,R2,62.98,9,2024-05-18,2,Electrodomésticos,50-93
1214,1176,353,Secadora,R3,118.64,11,2024-05-18,2,Electrodomésticos,93-125
1215,1708,151,Cafetera,R1,30.63,11,2024-05-18,2,Electrodomésticos,25-61
1216,2288,361,SmartWatch,R1,42.66,11,2024-05-18,3,Electrónica,25-55
1217,2289,331,Proyector,R1,60.8,4,2024-05-18,3,Electrónica,26-63
1218,2409,332,Proyector,R2,79.11,10,2024-05-18,3,Electrónica,63-86
1219,2612,393,Televisor,R3,96.38,11,2024-05-18,3,Electrónica,85-124
1220,2904,383,Tablet,R3,93.31,3,2024-05-18,3,Electrónica,81-124
1221,405,111,Alfombra,R1,33.36,10,2024-05-19,1,Decoración,28-54
1222,575,113,Alfombra,R3,110.42,11,2024-05-19,1,Decoración,89-125
1223,721,292,Lámpara de mesa,R2,74.42,5,2024-05-19,1,Decoración,57-83
1224,908,343,Rincón de plantas,R3,106.89,1,2024-05-19,1,Decoración,86-124
1225,1377,253,Horno eléctrico,R3,110.65,8,2024-05-19,2,Electrodomésticos,93-124
1226,1667,253,Horno eléctrico,R3,108.28,8,2024-05-19,2,Electrodomésticos,93-124
1227,1905,281,Lavadora,R1,49.5,5,2024-05-19,2,Electrodomésticos,26-55
1228,2582,392,Televisor,R2,69.3,6,2024-05-19,3,Electrónica,57-85
1229,2978,363,SmartWatch,R3,115.44,9,2024-05-19,3,Electrónica,91-126
1230,453,221,Espejo decorativo,R1,55.4,9,2024-05-20,1,Decoración,25-57
1231,762,192,Cuadro decorativo,R2,65.61,9,2024-05-20,1,Decoración,61-86
1232,918,343,Rincón de plantas,R3,104.95,9,2024-05-20,1,Decoración,86-124
1233,976,183,Cortinas,R3,114.76,11,2024-05-20,1,Decoración,91-126
1234,1104,122,Aspiradora,R2,76.2,5,2024-05-20,2,Electrodomésticos,64-93
1235,1351,232,Freidora eléctrica,R2,69.09,2,2024-05-20,2,Electrodomésticos,61-90
1236,1694,122,Aspiradora,R2,79.23,9,2024-05-20,2,Electrodomésticos,64-93
1237,2482,391,Televisor,R1,43.31,1,2024-05-20,3,Electrónica,26-57
1238,44,263,Jarrón decorativo,R3,118.28,11,2024-05-21,1,Decoración,92-126
1239,54,261,Jarrón decorativo,R1,49.21,4,2024-05-21,1,Decoración,26-57
1240,106,183,Cortinas,R3,101.89,7,2024-05-21,1,Decoración,91-126
1241,319,293,Lámpara de mesa,R3,93.24,9,2024-05-21,1,Decoración,83-126
1242,414,261,Jarrón decorativo,R1,33.06,2,2024-05-21,1,Decoración,26-57
1243,981,293,Lámpara de mesa,R3,83.12,9,2024-05-21,1,Decoración,83-126
1244,1024,121,Aspiradora,R1,35.94,11,2024-05-21,2,Electrodomésticos,26-64
1245,1479,143,Batidora,R3,121.07,1,2024-05-21,2,Electrodomésticos,91-126
1246,1883,301,Microondas,R1,34.52,10,2024-05-21,2,Electrodomésticos,26-67
1247,2150,172,Consola de videojuegos,R2,66.93,5,2024-05-21,3,Electrónica,55-90
1248,2432,391,Televisor,R1,54.12,9,2024-05-21,3,Electrónica,26-57
1249,2676,271,Laptop,R1,32.36,9,2024-05-21,3,Electrónica,27-58
1250,312,191,Cuadro decorativo,R1,42.77,1,2024-05-22,1,Decoración,25-61
1251,425,111,Alfombra,R1,45.68,10,2024-05-22,1,Decoración,28-54
1252,483,223,Espejo decorativo,R3,97.74,11,2024-05-22,1,Decoración,93-125
1253,527,213,Elementos de cerámica,R3,103.6,3,2024-05-22,1,Decoración,90-125
1254,802,191,Cuadro decorativo,R1,27.37,5,2024-05-22,1,Decoración,25-61
1255,812,193,Cuadro decorativo,R3,107.32,10,2024-05-22,1,Decoración,86-126
1256,1198,153,Cafetera,R3,106.65,9,2024-05-22,2,Electrodomésticos,98-126
1257,1603,303,Microondas,R3,112.46,6,2024-05-22,2,Electrodomésticos,94-126
1258,1631,233,Freidora eléctrica,R3,111.17,5,2024-05-22,2,Electrodomésticos,90-125
1259,2802,393,Televisor,R3,101.58,9,2024-05-22,3,Electrónica,85-124
1260,2868,363,SmartWatch,R3,124.57,6,2024-05-22,3,Electrónica,91-126
1261,2895,131,Auriculares,R1,53.91,4,2024-05-22,3,Electrónica,26-58
1262,123,222,Espejo decorativo,R2,63.56,11,2024-05-23,1,Decoración,57-93
1263,672,191,Cuadro decorativo,R1,47.68,6,2024-05-23,1,Decoración,25-61
1264,859,292,Lámpara de mesa,R2,76.25,4,2024-05-23,1,Decoración,57-83
1265,1238,152,Cafetera,R2,70.06,12,2024-05-23,2,Electrodomésticos,61-98
1266,1417,252,Horno eléctrico,R2,85.81,10,2024-05-23,2,Electrodomésticos,58-93
1267,2189,333,Proyector,R3,100.31,3,2024-05-23,3,Electrónica,86-125
1268,2678,361,SmartWatch,R1,47.3,10,2024-05-23,3,Electrónica,25-55
1269,465,112,Alfombra,R2,76.75,2,2024-05-24,1,Decoración,54-89
1270,2907,203,Cámara digital,R3,98.69,9,2024-05-24,3,Electrónica,87-123
1271,476,182,Cortinas,R2,71.82,11,2024-05-25,1,Decoración,57-91
1272,583,221,Espejo decorativo,R1,49.09,9,2024-05-25,1,Decoración,25-57
1273,738,341,Rincón de plantas,R1,29.42,11,2024-05-25,1,Decoración,25-63
1274,1241,233,Freidora eléctrica,R3,96.2,6,2024-05-25,2,Electrodomésticos,90-125
1275,1526,353,Secadora,R3,115.5,7,2024-05-25,2,Electrodomésticos,93-125
1276,2004,383,Tablet,R3,123.01,11,2024-05-25,3,Electrónica,81-124
1277,2092,392,Televisor,R2,65.23,6,2024-05-25,3,Electrónica,57-85
1278,2116,271,Laptop,R1,50.25,8,2024-05-25,3,Electrónica,27-58
1279,2146,272,Laptop,R2,87.7,5,2024-05-25,3,Electrónica,58-89
1280,2652,392,Televisor,R2,74.49,4,2024-05-25,3,Electrónica,57-85
1281,29,292,Lámpara de mesa,R2,70.17,12,2024-05-26,1,Decoración,57-83
1282,568,343,Rincón de plantas,R3,100.45,1,2024-05-26,1,Decoración,86-124
1283,782,192,Cuadro decorativo,R2,67.07,6,2024-05-26,1,Decoración,61-86
1284,1025,283,Lavadora,R3,119.78,9,2024-05-26,2,Electrodomésticos,92-124
1285,1616,351,Secadora,R1,40.43,8,2024-05-26,2,Electrodomésticos,26-50
1286,1721,231,Freidora eléctrica,R1,26.06,5,2024-05-26,2,Electrodomésticos,25-61
1287,2041,313,Parlantes Bluetooth,R3,102.72,2,2024-05-26,3,Electrónica,89-125
