,id_venta,id_prod,id_producto,producto,rango,precio_unit,cantidad,fecha_venta,id_cat,categoria,precio_rango,dentro_camp,id_camp,canal,costo_mrkt
2583,327,210,213,Elementos de cerámica,R3,105.59,9,2024-11-10,1,Decoración,90-125,0,0,,
1449,187,210,212,Elementos de cerámica,R2,57.19,8,2024-06-16,1,Decoración,52-90,0,0,,
1933,647,210,211,Elementos de cerámica,R1,49.52,3,2024-08-19,1,Decoración,26-52,0,0,,
2375,97,210,213,Elementos de cerámica,R3,116.32,9,2024-10-12,1,Decoración,90-125,0,0,,
2171,7,210,213,Elementos de cerámica,R3,123.38,1,2024-09-16,1,Decoración,90-125,0,0,,
258,277,210,212,Elementos de cerámica,R2,52.17,7,2024-01-31,1,Decoración,52-90,0,0,,
1408,637,210,211,Elementos de cerámica,R1,44.23,4,2024-06-11,1,Decoración,26-52,0,0,,
2218,717,210,211,Elementos de cerámica,R1,35.39,11,2024-09-23,1,Decoración,26-52,0,0,,
1512,677,210,213,Elementos de cerámica,R3,93.29,9,2024-06-26,1,Decoración,90-125,0,0,,
2352,117,210,211,Elementos de cerámica,R1,29.63,4,2024-10-10,1,Decoración,26-52,0,0,,
520,337,210,213,Elementos de cerámica,R3,92.88,10,2024-03-02,1,Decoración,90-125,0,0,,
2538,27,210,213,Elementos de cerámica,R3,112.53,11,2024-11-05,1,Decoración,90-125,0,0,,
2685,837,210,212,Elementos de cerámica,R2,56.1,12,2024-11-22,1,Decoración,52-90,0,0,,
588,967,210,211,Elementos de cerámica,R1,29.05,10,2024-03-10,1,Decoración,26-52,0,0,,
2686,907,210,211,Elementos de cerámica,R1,49.85,8,2024-11-22,1,Decoración,26-52,0,0,,
2231,437,210,211,Elementos de cerámica,R1,35.83,9,2024-09-25,1,Decoración,26-52,0,0,,
2540,587,210,211,Elementos de cerámica,R1,33.98,9,2024-11-05,1,Decoración,26-52,0,0,,
358,417,210,211,Elementos de cerámica,R1,35.97,2,2024-02-11,1,Decoración,26-52,0,0,,
686,197,210,212,Elementos de cerámica,R2,89.17,4,2024-03-20,1,Decoración,52-90,0,0,,
346,737,210,213,Elementos de cerámica,R3,116.82,3,2024-02-10,1,Decoración,90-125,0,0,,
1302,897,210,211,Elementos de cerámica,R1,27.43,7,2024-05-28,1,Decoración,26-52,0,0,,
1289,137,210,212,Elementos de cerámica,R2,68.46,11,2024-05-27,1,Decoración,52-90,0,0,,
1200,667,210,211,Elementos de cerámica,R1,45.2,9,2024-05-17,1,Decoración,26-52,0,0,,
2548,597,210,213,Elementos de cerámica,R3,96.57,8,2024-11-06,1,Decoración,90-125,0,0,,
810,237,210,212,Elementos de cerámica,R2,61.12,9,2024-04-04,1,Decoración,52-90,0,0,,
97,987,210,213,Elementos de cerámica,R3,102.62,3,2024-01-13,1,Decoración,90-125,0,0,,
2635,227,210,211,Elementos de cerámica,R1,32.11,11,2024-11-17,1,Decoración,26-52,0,0,,
1211,477,210,212,Elementos de cerámica,R2,81.02,1,2024-05-18,1,Decoración,52-90,0,0,,
2369,867,210,212,Elementos de cerámica,R2,65.85,5,2024-10-11,1,Decoración,52-90,0,0,,
2637,757,210,211,Elementos de cerámica,R1,36.44,10,2024-11-17,1,Decoración,26-52,0,0,,
669,407,210,213,Elementos de cerámica,R3,97.51,5,2024-03-18,1,Decoración,90-125,0,0,,
1253,527,210,213,Elementos de cerámica,R3,103.6,3,2024-05-22,1,Decoración,90-125,0,0,,
2770,57,210,213,Elementos de cerámica,R3,104.56,12,2024-12-02,1,Decoración,90-125,0,0,,
1898,207,210,212,Elementos de cerámica,R2,84.02,3,2024-08-14,1,Decoración,52-90,0,0,,
113,977,210,212,Elementos de cerámica,R2,74.35,5,2024-01-15,1,Decoración,52-90,0,0,,
330,367,210,211,Elementos de cerámica,R1,47,2,2024-02-08,1,Decoración,26-52,0,0,,
1382,257,210,213,Elementos de cerámica,R3,108.4,7,2024-06-07,1,Decoración,90-125,0,0,,
1502,287,210,211,Elementos de cerámica,R1,47.43,2,2024-06-25,1,Decoración,26-52,0,0,,
2065,447,210,212,Elementos de cerámica,R2,88.98,1,2024-09-03,1,Decoración,52-90,0,0,,
188,947,210,213,Elementos de cerámica,R3,117.34,1,2024-01-23,1,Decoración,90-125,0,0,,
2493,657,210,212,Elementos de cerámica,R2,69.67,3,2024-10-29,1,Decoración,52-90,0,0,,
464,577,210,212,Elementos de cerámica,R2,60.17,7,2024-02-24,1,Decoración,52-90,0,0,,
1700,87,210,211,Elementos de cerámica,R1,38.79,3,2024-07-20,1,Decoración,26-52,0,0,,
2487,857,210,213,Elementos de cerámica,R3,91.06,8,2024-10-28,1,Decoración,90-125,0,0,,
2042,847,210,212,Elementos de cerámica,R2,69.36,1,2024-08-31,1,Decoración,52-90,0,0,,
2974,167,210,213,Elementos de cerámica,R3,104.96,6,2024-12-28,1,Decoración,90-125,0,0,,
71,817,210,213,Elementos de cerámica,R3,106.31,1,2024-01-10,1,Decoración,90-125,0,0,,
2143,357,210,211,Elementos de cerámica,R1,45.05,7,2024-09-13,1,Decoración,26-52,0,0,,
2015,397,210,211,Elementos de cerámica,R1,40.29,2,2024-08-28,1,Decoración,26-52,0,0,,
2867,567,210,213,Elementos de cerámica,R3,97.22,8,2024-12-15,1,Decoración,90-125,0,0,,
881,127,210,213,Elementos de cerámica,R3,93.84,8,2024-04-12,1,Decoración,90-125,0,0,,
2924,917,210,212,Elementos de cerámica,R2,52.65,8,2024-12-22,1,Decoración,52-90,0,0,,
1694,157,210,211,Elementos de cerámica,R1,48.72,12,2024-07-19,1,Decoración,26-52,0,0,,
606,887,210,211,Elementos de cerámica,R1,41.55,3,2024-03-12,1,Decoración,26-52,0,0,,
639,957,210,212,Elementos de cerámica,R2,75.27,4,2024-03-15,1,Decoración,52-90,0,0,,
2131,377,210,212,Elementos de cerámica,R2,73.34,9,2024-09-12,1,Decoración,52-90,0,0,,
2082,467,210,213,Elementos de cerámica,R3,120.79,12,2024-09-06,1,Decoración,90-125,0,0,,
445,707,210,212,Elementos de cerámica,R2,63.79,1,2024-02-22,1,Decoración,52-90,0,0,,
277,557,210,213,Elementos de cerámica,R3,108.86,6,2024-02-02,1,Decoración,90-125,0,0,,
230,617,210,211,Elementos de cerámica,R1,28.22,4,2024-01-28,1,Decoración,26-52,0,0,,
51,687,210,211,Elementos de cerámica,R1,27.68,8,2024-01-08,1,Decoración,26-52,0,0,,
1699,37,210,211,Elementos de cerámica,R1,38.64,1,2024-07-20,1,Decoración,26-52,0,0,,
2156,877,210,211,Elementos de cerámica,R1,40.82,12,2024-09-14,1,Decoración,26-52,0,0,,
2935,497,210,213,Elementos de cerámica,R3,124.16,4,2024-12-23,1,Decoración,90-125,0,0,,
907,107,210,211,Elementos de cerámica,R1,45.86,6,2024-04-15,1,Decoración,26-52,0,0,,
2096,607,210,212,Elementos de cerámica,R2,52.8,4,2024-09-07,1,Decoración,52-90,0,0,,
1999,807,210,212,Elementos de cerámica,R2,52.14,9,2024-08-26,1,Decoración,52-90,0,0,,
36,17,210,213,Elementos de cerámica,R3,108.48,11,2024-01-07,1,Decoración,90-125,0,0,,
1046,177,210,212,Elementos de cerámica,R2,64.17,4,2024-04-30,1,Decoración,52-90,0,0,,
636,517,210,213,Elementos de cerámica,R3,94.94,12,2024-03-15,1,Decoración,90-125,0,0,,
2855,427,210,212,Elementos de cerámica,R2,60.13,6,2024-12-14,1,Decoración,52-90,0,0,,
1598,827,210,213,Elementos de cerámica,R3,97.35,5,2024-07-07,1,Decoración,90-125,0,0,,
1626,307,210,213,Elementos de cerámica,R3,95.51,7,2024-07-11,1,Decoración,90-125,0,0,,
863,797,210,212,Elementos de cerámica,R2,52.97,2,2024-04-10,1,Decoración,52-90,0,0,,
1124,937,210,213,Elementos de cerámica,R3,121.14,2,2024-05-08,1,Decoración,90-125,0,0,,
1711,77,210,213,Elementos de cerámica,R3,121.49,8,2024-07-21,1,Decoración,90-125,0,0,,
398,727,210,213,Elementos de cerámica,R3,108.86,6,2024-02-17,1,Decoración,90-125,0,0,,
215,787,210,213,Elementos de cerámica,R3,106.39,6,2024-01-26,1,Decoración,90-125,0,0,,
2050,487,210,211,Elementos de cerámica,R1,30.94,5,2024-09-01,1,Decoración,26-52,0,0,,
1125,997,210,212,Elementos de cerámica,R2,56.49,10,2024-05-08,1,Decoración,52-90,0,0,,
1019,537,210,213,Elementos de cerámica,R3,124.38,5,2024-04-27,1,Decoración,90-125,0,0,,
1964,747,210,211,Elementos de cerámica,R1,32.85,10,2024-08-22,1,Decoración,26-52,0,0,,
424,387,210,212,Elementos de cerámica,R2,76.94,12,2024-02-20,1,Decoración,52-90,0,0,,
2761,293,220,221,Espejo decorativo,R1,40.97,9,2024-12-01,1,Decoración,25-57,0,0,,
1495,603,220,223,Espejo decorativo,R3,104.42,11,2024-06-24,1,Decoración,93-125,0,0,,
2750,413,220,222,Espejo decorativo,R2,60.81,7,2024-11-30,1,Decoración,57-93,0,0,,
1960,203,220,221,Espejo decorativo,R1,28.98,6,2024-08-22,1,Decoración,25-57,0,0,,
1384,333,220,222,Espejo decorativo,R2,73.58,5,2024-06-07,1,Decoración,57-93,0,0,,
1038,493,220,223,Espejo decorativo,R3,109.32,10,2024-04-29,1,Decoración,93-125,0,0,,
60,633,220,222,Espejo decorativo,R2,60.39,2,2024-01-09,1,Decoración,57-93,0,0,,
329,163,220,221,Espejo decorativo,R1,30.11,12,2024-02-08,1,Decoración,25-57,0,0,,
1252,483,220,223,Espejo decorativo,R3,97.74,11,2024-05-22,1,Decoración,93-125,0,0,,
154,323,220,223,Espejo decorativo,R3,123.21,7,2024-01-19,1,Decoración,93-125,0,0,,
2212,573,220,223,Espejo decorativo,R3,115.17,4,2024-09-22,1,Decoración,93-125,0,0,,
1493,383,220,223,Espejo decorativo,R3,119.48,7,2024-06-24,1,Decoración,93-125,0,0,,
997,673,220,221,Espejo decorativo,R1,26.33,7,2024-04-25,1,Decoración,25-57,0,0,,
2031,723,220,222,Espejo decorativo,R2,77.38,1,2024-08-30,1,Decoración,57-93,0,0,,
530,403,220,222,Espejo decorativo,R2,64.37,1,2024-03-03,1,Decoración,57-93,0,0,,
321,393,220,223,Espejo decorativo,R3,122.11,7,2024-02-07,1,Decoración,93-125,0,0,,
788,893,220,221,Espejo decorativo,R1,34.64,12,2024-04-02,1,Decoración,25-57,0,0,,
1520,283,220,222,Espejo decorativo,R2,89.21,2,2024-06-27,1,Decoración,57-93,0,0,,
2894,653,220,223,Espejo decorativo,R3,107.93,8,2024-12-17,1,Decoración,93-125,0,0,,
1667,63,220,222,Espejo decorativo,R2,57.27,11,2024-07-16,1,Decoración,57-93,0,0,,
1991,803,220,222,Espejo decorativo,R2,91.66,1,2024-08-25,1,Decoración,57-93,0,0,,
2983,743,220,223,Espejo decorativo,R3,117.04,8,2024-12-29,1,Decoración,93-125,0,0,,
2210,3,220,221,Espejo decorativo,R1,51.32,1,2024-09-22,1,Decoración,25-57,0,0,,
1589,513,220,223,Espejo decorativo,R3,112.7,11,2024-07-06,1,Decoración,93-125,0,0,,
953,833,220,223,Espejo decorativo,R3,119.87,10,2024-04-20,1,Decoración,93-125,0,0,,
2230,93,220,221,Espejo decorativo,R1,44.57,9,2024-09-25,1,Decoración,25-57,0,0,,
2734,703,220,221,Espejo decorativo,R1,30.41,8,2024-11-28,1,Decoración,25-57,0,0,,
268,733,220,221,Espejo decorativo,R1,44.37,2,2024-02-01,1,Decoración,25-57,0,0,,
1366,433,220,222,Espejo decorativo,R2,86.28,10,2024-06-05,1,Decoración,57-93,0,0,,
122,503,220,223,Espejo decorativo,R3,101.91,3,2024-01-16,1,Decoración,93-125,0,0,,
80,963,220,221,Espejo decorativo,R1,32.34,5,2024-01-11,1,Decoración,25-57,0,0,,
121,113,220,222,Espejo decorativo,R2,75.93,10,2024-01-16,1,Decoración,57-93,0,0,,
2095,593,220,221,Espejo decorativo,R1,54.7,6,2024-09-07,1,Decoración,25-57,0,0,,
399,913,220,222,Espejo decorativo,R2,59.36,4,2024-02-17,1,Decoración,57-93,0,0,,
2743,813,220,221,Espejo decorativo,R1,37.25,3,2024-11-29,1,Decoración,25-57,0,0,,
1272,583,220,221,Espejo decorativo,R1,49.09,9,2024-05-25,1,Decoración,25-57,0,0,,
2554,263,220,223,Espejo decorativo,R3,103.07,6,2024-11-07,1,Decoración,93-125,0,0,,
2555,273,220,221,Espejo decorativo,R1,49.11,10,2024-11-07,1,Decoración,25-57,0,0,,
356,43,220,222,Espejo decorativo,R2,81.16,2,2024-02-11,1,Decoración,57-93,0,0,,
2329,223,220,222,Espejo decorativo,R2,70.04,3,2024-10-07,1,Decoración,57-93,0,0,,
2528,773,220,222,Espejo decorativo,R2,64.35,8,2024-11-02,1,Decoración,57-93,0,0,,
800,643,220,221,Espejo decorativo,R1,43.51,1,2024-04-03,1,Decoración,25-57,0,0,,
2463,853,220,222,Espejo decorativo,R2,87.21,7,2024-10-26,1,Decoración,57-93,0,0,,
203,983,220,223,Espejo decorativo,R3,123.22,10,2024-01-25,1,Decoración,93-125,0,0,,
1262,123,220,222,Espejo decorativo,R2,63.56,11,2024-05-23,1,Decoración,57-93,0,0,,
1742,473,220,222,Espejo decorativo,R2,83.21,1,2024-07-25,1,Decoración,57-93,0,0,,
2908,793,220,221,Espejo decorativo,R1,27.21,2,2024-12-19,1,Decoración,25-57,0,0,,
2649,883,220,221,Espejo decorativo,R1,32.09,8,2024-11-18,1,Decoración,25-57,0,0,,
1308,13,220,221,Espejo decorativo,R1,29.73,1,2024-05-29,1,Decoración,25-57,0,0,,
1552,363,220,223,Espejo decorativo,R3,119.02,1,2024-07-01,1,Decoración,93-125,0,0,,
564,23,220,222,Espejo decorativo,R2,70.36,5,2024-03-08,1,Decoración,57-93,0,0,,
70,553,220,223,Espejo decorativo,R3,96.29,9,2024-01-10,1,Decoración,93-125,0,0,,
2145,943,220,222,Espejo decorativo,R2,59.88,4,2024-09-13,1,Decoración,57-93,0,0,,
418,83,220,223,Espejo decorativo,R3,101.38,6,2024-02-19,1,Decoración,93-125,0,0,,
1637,463,220,221,Espejo decorativo,R1,27.65,11,2024-07-12,1,Decoración,25-57,0,0,,
1797,533,220,223,Espejo decorativo,R3,94.06,6,2024-08-01,1,Decoración,93-125,0,0,,
1796,423,220,223,Espejo decorativo,R3,115.45,4,2024-08-01,1,Decoración,93-125,0,0,,
2810,303,220,221,Espejo decorativo,R1,33.85,11,2024-12-07,1,Decoración,25-57,0,0,,
2698,923,220,222,Espejo decorativo,R2,59.64,2,2024-11-24,1,Decoración,57-93,0,0,,
2421,33,220,223,Espejo decorativo,R3,113.71,7,2024-10-20,1,Decoración,93-125,0,0,,
836,213,220,221,Espejo decorativo,R1,40.76,8,2024-04-07,1,Decoración,25-57,0,0,,
1230,453,220,221,Espejo decorativo,R1,55.4,9,2024-05-20,1,Decoración,25-57,0,0,,
2316,753,220,223,Espejo decorativo,R3,119.86,4,2024-10-05,1,Decoración,93-125,0,0,,
2485,343,220,221,Espejo decorativo,R1,50.49,4,2024-10-28,1,Decoración,25-57,0,0,,
237,373,220,221,Espejo decorativo,R1,29.77,11,2024-01-29,1,Decoración,25-57,0,0,,
213,73,220,221,Espejo decorativo,R1,52.58,9,2024-01-26,1,Decoración,25-57,0,0,,
1123,873,220,223,Espejo decorativo,R3,120.9,6,2024-05-08,1,Decoración,93-125,0,0,,
647,613,220,222,Espejo decorativo,R2,78.46,7,2024-03-16,1,Decoración,57-93,0,0,,
2172,713,220,223,Espejo decorativo,R3,104.89,5,2024-09-16,1,Decoración,93-125,0,0,,
1936,133,220,222,Espejo decorativo,R2,76.22,11,2024-08-20,1,Decoración,57-93,0,0,,
2853,663,220,223,Espejo decorativo,R3,102.68,4,2024-12-13,1,Decoración,93-125,0,0,,
613,623,220,222,Espejo decorativo,R2,74.95,3,2024-03-13,1,Decoración,57-93,0,0,,
297,763,220,223,Espejo decorativo,R3,117.99,3,2024-02-04,1,Decoración,93-125,0,0,,
1338,253,220,222,Espejo decorativo,R2,92.77,5,2024-06-02,1,Decoración,57-93,0,0,,
88,243,220,221,Espejo decorativo,R1,55.61,1,2024-01-12,1,Decoración,25-57,0,0,,
920,953,220,222,Espejo decorativo,R2,76.31,5,2024-04-16,1,Decoración,57-93,0,0,,
1607,233,220,223,Espejo decorativo,R3,106.52,5,2024-07-08,1,Decoración,93-125,0,0,,
2240,103,220,221,Espejo decorativo,R1,43.78,11,2024-09-26,1,Decoración,25-57,0,0,,
962,563,220,222,Espejo decorativo,R2,65.35,10,2024-04-21,1,Decoración,57-93,0,0,,
2710,153,220,221,Espejo decorativo,R1,49.47,10,2024-11-26,1,Decoración,25-57,0,0,,
2829,313,220,221,Espejo decorativo,R1,50.48,1,2024-12-10,1,Decoración,25-57,0,0,,
1558,443,220,222,Espejo decorativo,R2,65.59,1,2024-07-02,1,Decoración,57-93,0,0,,
1984,823,220,223,Espejo decorativo,R3,99.07,6,2024-08-24,1,Decoración,93-125,0,0,,
1157,973,220,221,Espejo decorativo,R1,54.84,5,2024-05-12,1,Decoración,25-57,0,0,,
1091,903,220,222,Espejo decorativo,R2,81.45,2,2024-05-04,1,Decoración,57-93,0,0,,
604,693,220,222,Espejo decorativo,R2,85.04,9,2024-03-12,1,Decoración,57-93,0,0,,
2280,683,220,223,Espejo decorativo,R3,123.55,5,2024-09-30,1,Decoración,93-125,0,0,,
2773,863,220,222,Espejo decorativo,R2,81.72,9,2024-12-02,1,Decoración,57-93,0,0,,
1660,783,220,222,Espejo decorativo,R2,80.56,7,2024-07-15,1,Decoración,57-93,0,0,,
2039,193,220,223,Espejo decorativo,R3,121.37,6,2024-08-31,1,Decoración,93-125,0,0,,
1097,353,220,221,Espejo decorativo,R1,43.92,11,2024-05-05,1,Decoración,25-57,0,0,,
1659,173,220,223,Espejo decorativo,R3,96.39,6,2024-07-15,1,Decoración,93-125,0,0,,
216,933,220,223,Espejo decorativo,R3,110.02,1,2024-01-26,1,Decoración,93-125,0,0,,
1448,143,220,223,Espejo decorativo,R3,101.88,9,2024-06-16,1,Decoración,93-125,0,0,,
612,543,220,222,Espejo decorativo,R2,79.98,10,2024-03-13,1,Decoración,57-93,0,0,,
2512,523,220,221,Espejo decorativo,R1,45.46,12,2024-10-31,1,Decoración,25-57,0,0,,
1853,843,220,221,Espejo decorativo,R1,32.8,12,2024-08-07,1,Decoración,25-57,0,0,,
37,183,220,222,Espejo decorativo,R2,82.76,8,2024-01-07,1,Decoración,57-93,0,0,,
104,993,220,223,Espejo decorativo,R3,98.26,1,2024-01-14,1,Decoración,93-125,0,0,,
102,53,220,223,Espejo decorativo,R3,115.45,7,2024-01-14,1,Decoración,93-125,0,0,,
2435,1891,230,233,Freidora eléctrica,R3,112.96,6,2024-10-22,2,Electrodomésticos,90-125,0,0,,
764,1821,230,231,Freidora eléctrica,R1,44.33,10,2024-03-30,2,Electrodomésticos,25-61,0,0,,
2332,1141,230,232,Freidora eléctrica,R2,71.45,12,2024-10-07,2,Electrodomésticos,61-90,0,0,,
538,1761,230,233,Freidora eléctrica,R3,109.97,7,2024-03-04,2,Electrodomésticos,90-125,0,0,,
2097,1171,230,231,Freidora eléctrica,R1,47.85,9,2024-09-07,2,Electrodomésticos,25-61,0,0,,
339,1791,230,231,Freidora eléctrica,R1,51.37,9,2024-02-09,2,Electrodomésticos,25-61,0,0,,
1344,1051,230,232,Freidora eléctrica,R2,82.08,8,2024-06-02,2,Electrodomésticos,61-90,0,0,,
2681,1951,230,233,Freidora eléctrica,R3,112.16,5,2024-11-21,2,Electrodomésticos,90-125,0,0,,
2676,1881,230,233,Freidora eléctrica,R3,107.86,9,2024-11-20,2,Electrodomésticos,90-125,0,0,,
1141,1151,230,232,Freidora eléctrica,R2,75.33,11,2024-05-10,2,Electrodomésticos,61-90,0,0,,
2402,1321,230,231,Freidora eléctrica,R1,28.16,4,2024-10-16,2,Electrodomésticos,25-61,0,0,,
1765,1561,230,232,Freidora eléctrica,R2,88.22,12,2024-07-28,2,Electrodomésticos,61-90,0,0,,
1766,1811,230,231,Freidora eléctrica,R1,50.06,3,2024-07-28,2,Electrodomésticos,25-61,0,0,,
2285,1411,230,233,Freidora eléctrica,R3,102.2,5,2024-09-30,2,Electrodomésticos,90-125,0,0,,
2286,1511,230,233,Freidora eléctrica,R3,116.49,2,2024-09-30,2,Electrodomésticos,90-125,0,0,,
184,1981,230,231,Freidora eléctrica,R1,48.68,8,2024-01-22,2,Electrodomésticos,25-61,0,0,,
1800,1331,230,233,Freidora eléctrica,R3,116.97,2,2024-08-01,2,Electrodomésticos,90-125,0,0,,
309,1961,230,232,Freidora eléctrica,R2,81.99,1,2024-02-05,2,Electrodomésticos,61-90,0,0,,
263,1481,230,233,Freidora eléctrica,R3,121.77,12,2024-01-31,2,Electrodomésticos,90-125,0,0,,
2608,1111,230,233,Freidora eléctrica,R3,100.12,12,2024-11-13,2,Electrodomésticos,90-125,0,0,,
2076,1861,230,233,Freidora eléctrica,R3,110.19,7,2024-09-05,2,Electrodomésticos,90-125,0,0,,
711,1921,230,233,Freidora eléctrica,R3,124,5,2024-03-22,2,Electrodomésticos,90-125,0,0,,
1444,1091,230,232,Freidora eléctrica,R2,70.6,7,2024-06-15,2,Electrodomésticos,61-90,0,0,,
2985,1161,230,233,Freidora eléctrica,R3,99.68,2,2024-12-29,2,Electrodomésticos,90-125,0,0,,
436,1031,230,233,Freidora eléctrica,R3,117.97,6,2024-02-21,2,Electrodomésticos,90-125,0,0,,
956,1701,230,232,Freidora eléctrica,R2,87.64,7,2024-04-20,2,Electrodomésticos,61-90,0,0,,
307,1451,230,231,Freidora eléctrica,R1,48.52,4,2024-02-05,2,Electrodomésticos,25-61,0,0,,
2584,1021,230,231,Freidora eléctrica,R1,49.62,6,2024-11-10,2,Electrodomésticos,25-61,0,0,,
2624,1621,230,231,Freidora eléctrica,R1,56.74,9,2024-11-15,2,Electrodomésticos,25-61,0,0,,
338,1371,230,233,Freidora eléctrica,R3,95.71,4,2024-02-09,2,Electrodomésticos,90-125,0,0,,
11,1571,230,233,Freidora eléctrica,R3,111.18,1,2024-01-03,2,Electrodomésticos,90-125,0,0,,
978,1841,230,231,Freidora eléctrica,R1,58.26,2,2024-04-22,2,Electrodomésticos,25-61,0,0,,
2657,1991,230,232,Freidora eléctrica,R2,64.55,5,2024-11-18,2,Electrodomésticos,61-90,0,0,,
22,1971,230,233,Freidora eléctrica,R3,122.25,11,2024-01-04,2,Electrodomésticos,90-125,0,0,,
1504,1541,230,231,Freidora eléctrica,R1,37.62,5,2024-06-25,2,Electrodomésticos,25-61,0,0,,
1833,1661,230,232,Freidora eléctrica,R2,88.82,2,2024-08-04,2,Electrodomésticos,61-90,0,0,,
2654,1691,230,231,Freidora eléctrica,R1,49.47,12,2024-11-18,2,Electrodomésticos,25-61,0,0,,
334,1501,230,231,Freidora eléctrica,R1,58.69,4,2024-02-08,2,Electrodomésticos,25-61,0,0,,
1497,1291,230,231,Freidora eléctrica,R1,56.86,1,2024-06-24,2,Electrodomésticos,25-61,0,0,,
753,1121,230,233,Freidora eléctrica,R3,90.31,6,2024-03-28,2,Electrodomésticos,90-125,0,0,,
749,1251,230,233,Freidora eléctrica,R3,113.11,12,2024-03-27,2,Electrodomésticos,90-125,0,0,,
999,1041,230,232,Freidora eléctrica,R2,89.99,6,2024-04-25,2,Electrodomésticos,61-90,0,0,,
1821,1531,230,231,Freidora eléctrica,R1,43.88,9,2024-08-03,2,Electrodomésticos,25-61,0,0,,
2641,1651,230,232,Freidora eléctrica,R2,78.73,10,2024-11-17,2,Electrodomésticos,61-90,0,0,,
546,1741,230,232,Freidora eléctrica,R2,67.75,2,2024-03-05,2,Electrodomésticos,61-90,0,0,,
2034,1341,230,231,Freidora eléctrica,R1,38.42,1,2024-08-30,2,Electrodomésticos,25-61,0,0,,
937,1521,230,232,Freidora eléctrica,R2,89.52,10,2024-04-17,2,Electrodomésticos,61-90,0,0,,
2325,1711,230,231,Freidora eléctrica,R1,34.28,2,2024-10-06,2,Electrodomésticos,25-61,0,0,,
2631,1671,230,233,Freidora eléctrica,R3,106.34,8,2024-11-16,2,Electrodomésticos,90-125,0,0,,
701,1831,230,232,Freidora eléctrica,R2,87.85,4,2024-03-21,2,Electrodomésticos,61-90,0,0,,
1516,1931,230,232,Freidora eléctrica,R2,82.9,5,2024-06-26,2,Electrodomésticos,61-90,0,0,,
1041,1281,230,231,Freidora eléctrica,R1,60.99,12,2024-04-29,2,Electrodomésticos,25-61,0,0,,
1235,1351,230,232,Freidora eléctrica,R2,69.09,2,2024-05-20,2,Electrodomésticos,61-90,0,0,,
1286,1721,230,231,Freidora eléctrica,R1,26.06,5,2024-05-26,2,Electrodomésticos,25-61,0,0,,
1053,1401,230,233,Freidora eléctrica,R3,122.99,7,2024-04-30,2,Electrodomésticos,90-125,0,0,,
2228,1461,230,233,Freidora eléctrica,R3,108.58,12,2024-09-24,2,Electrodomésticos,90-125,0,0,,
2483,1601,230,231,Freidora eléctrica,R1,32.54,11,2024-10-27,2,Electrodomésticos,25-61,0,0,,
869,1871,230,232,Freidora eléctrica,R2,88.9,6,2024-04-10,2,Electrodomésticos,61-90,0,0,,
1274,1241,230,233,Freidora eléctrica,R3,96.2,6,2024-05-25,2,Electrodomésticos,90-125,0,0,,
361,1901,230,232,Freidora eléctrica,R2,83.07,6,2024-02-11,2,Electrodomésticos,61-90,0,0,,
412,1081,230,233,Freidora eléctrica,R3,95.5,4,2024-02-18,2,Electrodomésticos,90-125,0,0,,
2185,1191,230,232,Freidora eléctrica,R2,69.8,6,2024-09-17,2,Electrodomésticos,61-90,0,0,,
1744,1231,230,233,Freidora eléctrica,R3,98.69,3,2024-07-25,2,Electrodomésticos,90-125,0,0,,
1202,1181,230,232,Freidora eléctrica,R2,85.03,4,2024-05-17,2,Electrodomésticos,61-90,0,0,,
2791,1131,230,233,Freidora eléctrica,R3,113.18,5,2024-12-04,2,Electrodomésticos,90-125,0,0,,
2909,1061,230,233,Freidora eléctrica,R3,112.38,11,2024-12-19,2,Electrodomésticos,90-125,0,0,,
1258,1631,230,233,Freidora eléctrica,R3,111.17,5,2024-05-22,2,Electrodomésticos,90-125,0,0,,
804,1611,230,232,Freidora eléctrica,R2,82.46,4,2024-04-03,2,Electrodomésticos,61-90,0,0,,
2903,1731,230,232,Freidora eléctrica,R2,88.92,3,2024-12-18,2,Electrodomésticos,61-90,0,0,,
2213,1681,230,232,Freidora eléctrica,R2,82.95,4,2024-09-22,2,Electrodomésticos,61-90,0,0,,
114,1271,230,233,Freidora eléctrica,R3,119.46,2,2024-01-15,2,Electrodomésticos,90-125,0,0,,
1911,1591,230,232,Freidora eléctrica,R2,87.9,12,2024-08-15,2,Electrodomésticos,61-90,0,0,,
1910,1421,230,232,Freidora eléctrica,R2,78.39,6,2024-08-15,2,Electrodomésticos,61-90,0,0,,
1888,1801,230,231,Freidora eléctrica,R1,60.25,3,2024-08-12,2,Electrodomésticos,25-61,0,0,,
